contig_id	contig_srt	contig_end	region_id	attributes	gc_count	overlaps	fwd_e2e	rev_e2e	total_reads	fwd_reads	rev_reads	cov150x	cov500x	cov2500x
chr6	31003864	31004048	AMPL3926558	SUBMITTED_REGION=rs1632856;Pool=2	72	4261	986	988	4261	2598	1663	185	185	181
chr10	94781761	94781948	AMPL3843423	SUBMITTED_REGION=rs375781227,rs4244285,rs6413438;Pool=1	51	7671	1924	1623	4264	2214	2050	188	188	188
chr1	97721528	97721714	AMPL2530309	SUBMITTED_REGION=rs1212037891;Pool=2	65	4287	1631	2031	4287	2008	2279	187	187	187
chr22	42142408	42142646	AMPL3926095	SUBMITTED_REGION=SP_47.3.229121;Pool=2	162	9686	1473	906	4290	2266	2024	239	239	239
chr19	41008860	41009085	AMPL3926339	SUBMITTED_REGION=2B7P12B6In4Ex5,rs12721650;Pool=2	102	6819	167	31	4320	3592	728	226	57	48
chr19	40935716	40935944	AMPL3925997	SUBMITTED_REGION=2B7Ex2and3;Pool=1	93	4709	3872	76	4354	4238	116	229	229	229
chr7	117534299	117534515	AMPL2508161	SUBMITTED_REGION=rs397508759,rs80282562;Pool=2	74	4367	2444	1702	4367	2596	1771	217	217	217
chr12	21130278	21130498	AMPL2649373	SUBMITTED_REGION=rs4149015;Pool=2	67	4374	1866	1647	4374	2006	2368	221	221	221
chr8	18400730	18400951	AMPL3926164	SUBMITTED_REGION=rs1208,rs1799931,rs56393504;Pool=2	79	8938	1962	1947	4396	2087	2309	222	222	222
chr10	94985826	94986046	AMPL3926535	SUBMITTED_REGION=rs764211126;Pool=2	89	4408	1960	1954	4408	2190	2218	221	221	221
chr6	18143500	18143720	AMPL2683382	SUBMITTED_REGION=rs111901354,rs115106679,rs151149760;Pool=1	84	15865	2304	1653	4444	2468	1976	221	221	221
chr10	94972157	94972363	AMPL3926222	SUBMITTED_REGION=rs1237225311,rs72558192,rs988617574;Pool=2	87	4475	3423	335	4471	3885	586	207	207	207
chrX	154532237	154532461	AMPL2524124	SUBMITTED_REGION=rs137852317,rs137852324,rs137852337,rs137852344,rs1557229502,rs1557229572,rs1557229599,rs2230037,rs398123546,rs72554664,rs72554665,rs782098548;Pool=1	146	10879	1887	845	4476	2056	2420	225	225	224
chr4	87853994	87854214	AMPL3925919	SUBMITTED_REGION=rs1471403;Pool=1	75	4506	1905	2278	4506	2046	2460	221	221	221
chr10	119436684	119436866	AMPL3926014	SUBMITTED_REGION=rs2230349;Pool=1	103	4520	2076	1955	4520	2361	2159	183	183	183
chr13	46895675	46895893	AMPL3925934	SUBMITTED_REGION=rs6313;Pool=1	95	4543	2370	1391	4543	2742	1801	219	219	219
chr1	55058629	55058775	AMPL3925928	SUBMITTED_REGION=rs374603772;Pool=2	91	4556	873	275	4556	2536	2020	147	147	133
chr19	38543190	38543381	AMPL3926147	SUBMITTED_REGION=rs148399313;Pool=1	75	4583	2657	1714	4583	2785	1798	192	192	192
chr6	31245763	31245972	AMPL3926452	SUBMITTED_REGION=rs9264132;Pool=2	89	4584	1902	427	4584	2645	1939	210	210	210
chr7	117548595	117548813	AMPL3805219	SUBMITTED_REGION=rs74551128;Pool=1	79	4599	2297	358	4599	2887	1712	219	219	219
chr11	113475585	113475809	AMPL3922139	SUBMITTED_REGION=rs1799978;Pool=2	128	4618	2268	2093	4618	2366	2252	225	225	225
chr17	63488522	63488745	AMPL3697894	SUBMITTED_REGION=rs1799752;Pool=1	115	4658	2065	1844	4658	2410	2248	224	224	224
chr1	55039804	55040040	AMPL3657528	SUBMITTED_REGION=rs11591147,rs186669805,rs564427867,rs764603059;Pool=2	168	4668	438	22	4668	2309	2359	237	237	178
chr19	40843693	40843919	AMPL3926625	SUBMITTED_REGION=rs58537201;Pool=2	145	9185	2502	1789	4669	2734	1935	227	227	227
chr6	32353609	32353829	AMPL3926036	SUBMITTED_REGION=rs2395148;Pool=2	68	4724	1892	1871	4724	2173	2551	221	221	217
chr9	130483088	130483310	AMPL3926119	SUBMITTED_REGION=rs10901080;Pool=1	84	4726	870	2173	4726	2366	2360	223	223	223
chr1	97740316	97740536	AMPL2878499	SUBMITTED_REGION=rs72549309;Pool=1	70	4744	1778	2227	4744	2326	2418	221	221	221
chrX	154535105	154535337	AMPL2523406	SUBMITTED_REGION=rs1050829,rs1191977862,rs137852313,rs137852341,rs1557230626,rs267606835,rs5030870,rs782487723,rs78365220,rs979416826;Pool=1	146	8468	2260	334	4826	2558	2268	233	233	233
chr19	41009684	41009884	AMPL3926330	SUBMITTED_REGION=2B6Ex6,rs2279345;Pool=2	89	12905	1928	445	4851	2208	2643	201	201	201
chr10	94971919	94972141	AMPL2683340	SUBMITTED_REGION=rs182132442;Pool=1	71	4869	1686	2721	4869	1930	2939	223	223	223
chr6	31417648	31417855	AMPL3926382	SUBMITTED_REGION=rs181377228;Pool=1	104	4905	2467	1375	4905	3046	1859	208	208	208
chr6	31378738	31378948	AMPL3894580	SUBMITTED_REGION=rs58102217;Pool=2	134	4941	2630	866	4941	3901	1040	211	211	211
chr7	99676070	99676290	AMPL2669853	SUBMITTED_REGION=rs28383468,rs28383469,rs55817950;Pool=1	99	4994	1769	2361	4994	2311	2683	221	221	221
chrX	154533595	154533819	AMPL3926340	SUBMITTED_REGION=rs137852318,rs137852346;Pool=2	131	5026	1179	2621	5018	1874	3144	225	225	225
chr7	99652699	99652919	AMPL2683188	SUBMITTED_REGION=rs41303343;Pool=2	85	5862	1935	2364	5036	2336	2700	221	221	221
chr8	18400556	18400768	AMPL2834708	SUBMITTED_REGION=rs1799930;Pool=1	78	9183	2781	1243	5058	3284	1774	213	213	213
chr10	94781941	94782126	AMPL2683276	SUBMITTED_REGION=rs375781227,rs72558186;Pool=2	65	9019	1902	1159	5075	2202	2873	186	186	186
chr19	40935936	40936171	AMPL3925922	SUBMITTED_REGION=2B7Ex2and3;Pool=2	122	14770	85	76	5075	266	4809	236	196	196
chr19	38444003	38444225	AMPL2534403	SUBMITTED_REGION=rs118192161,rs193922753;Pool=1	135	5086	2561	1465	5086	2928	2158	223	223	223
chr6	25850696	25850915	AMPL3926316	SUBMITTED_REGION=rs34376145,rs34902660;Pool=2	90	10259	2265	1445	5088	3217	1871	220	220	220
chr7	117639907	117640128	AMPL2938262	SUBMITTED_REGION=rs75039782;Pool=1	74	5090	2714	2070	5090	2902	2188	222	222	222
chr1	97082256	97082477	AMPL387568	SUBMITTED_REGION=rs67376798;Pool=1	85	5111	1131	2414	5111	2276	2835	222	222	222
chr19	40949301	40949529	AMPL3926501	SUBMITTED_REGION=2B7Ex9F;Pool=1	112	12358	52	178	5111	4145	966	229	115	30
chr5	148826744	148826978	AMPL3926513	SUBMITTED_REGION=rs1042713;Pool=2	163	5125	929	1022	5125	2403	2722	235	235	234
chr19	40944362	40944578	AMPL3926290	SUBMITTED_REGION=2B7Ex7F;Pool=1	121	17514	2488	1637	5152	3176	1976	217	217	217
chr4	87901409	87901630	AMPL3926318	SUBMITTED_REGION=rs181831514;Pool=2	76	5247	2360	2376	5247	2582	2665	222	222	222
chr6	18149002	18149169	AMPL3926042	SUBMITTED_REGION=rs750424422;Pool=1	72	5252	2138	2800	5252	2270	2982	168	168	168
chr1	55058378	55058605	AMPL3926554	SUBMITTED_REGION=rs141502002,rs562556;Pool=1	128	5259	2008	1768	5258	2998	2260	228	228	228
chr11	120792548	120792770	AMPL2455297	SUBMITTED_REGION=rs1954787;Pool=1	102	5295	1738	2990	5295	1871	3424	223	223	223
chr10	119371760	119371981	AMPL3926342	SUBMITTED_REGION=rs10787959;Pool=1	119	5319	2948	1198	5319	3459	1860	222	222	222
chr19	40939207	40939412	AMPL3926374	SUBMITTED_REGION=2B7Ex4,2B7P12B6In4Ex5;Pool=1	109	11926	717	1299	5322	1569	3753	206	206	206
chrX	154534043	154534233	AMPL2523544	SUBMITTED_REGION=rs137852319,rs137852328,rs1557230213,rs782757170;Pool=1	114	5334	2187	2664	5334	2313	3021	191	191	191
chr7	117614605	117614826	AMPL2476493	SUBMITTED_REGION=rs75541969;Pool=1	75	5342	238	2461	5342	2443	2899	222	222	222
chr19	40843922	40844142	AMPL3926085	SUBMITTED_REGION=rs143731390;Pool=1	128	12166	2103	2272	5362	2392	2970	221	221	221
chr10	94852640	94852852	AMPL2670129	SUBMITTED_REGION=rs118203759,rs192154563,rs56337013;Pool=2	92	5428	2545	2258	5428	2790	2638	213	213	213
chr6	25850499	25850724	AMPL3926627	SUBMITTED_REGION=rs56027330;Pool=1	93	10120	2309	2259	5428	2673	2755	226	226	226
chr20	3213068	3213283	AMPL2455262	SUBMITTED_REGION=rs1127354,rs7270101;Pool=2	90	5497	2274	2298	5497	2521	2976	216	216	216
chr19	38579866	38580025	AMPL3652369	SUBMITTED_REGION=rs118192167;Pool=1	103	5510	186	5050	5502	217	5285	160	160	160
chr19	39252332	39252553	AMPL2877085	SUBMITTED_REGION=rs8099917;Pool=1	75	5528	2666	1935	5528	3197	2331	222	222	222
chr19	41003846	41004077	AMPL3926338	SUBMITTED_REGION=2B6Ex2F,rs281864907;Pool=1	123	18960	134	297	5542	325	5217	232	232	232
chr2	215347520	215347745	AMPL3922086	SUBMITTED_REGION=rs4673993;Pool=2	85	5551	1356	672	5551	1501	4050	226	226	54
chrX	114583909	114584135	AMPL3922077	SUBMITTED_REGION=rs3813929;Pool=2	146	5586	1586	117	5586	3104	2482	227	227	226
chr6	18130666	18130835	AMPL2683048	SUBMITTED_REGION=rs1142345,rs150900439,rs1800584,rs377085266,rs398122996;Pool=2	52	5592	2558	2550	5592	2818	2774	170	170	170
chr22	42619654	42619830	AMPL3925937	SUBMITTED_REGION=rs121965012,rs121965016;Pool=1	128	5602	724	2852	5602	2051	3551	177	177	177
chr2	168914553	168914775	AMPL3926307	SUBMITTED_REGION=rs10497346;Pool=1	76	5616	2494	1411	5616	3257	2359	223	223	223
chr12	21176671	21176886	AMPL3923810	SUBMITTED_REGION=rs11045819,rs2306283;Pool=2	64	5634	2547	2428	5634	3007	2627	216	216	216
chr6	31026370	31026565	AMPL3926608	SUBMITTED_REGION=rs6928038;Pool=1	112	5663	2484	2729	5663	2649	3014	196	196	196
chr10	94761753	94761906	AMPL2614811	SUBMITTED_REGION=rs12248560;Pool=2	44	5680	446	3479	5680	707	4973	154	154	152
chr19	40935999	40936234	AMPL3925927	SUBMITTED_REGION=2B7Ex2and3;Pool=1	124	16418	209	263	5682	5315	367	236	236	219
chr6	29916137	29916356	AMPL3925943	SUBMITTED_REGION=rs114776910;Pool=1	100	5682	1713	2678	5682	2802	2880	220	220	220
chr5	7870696	7870919	AMPL3882451	SUBMITTED_REGION=rs1801394;Pool=1	89	5683	2247	2222	5683	2528	3155	224	224	224
chr6	18147771	18147943	AMPL2683204	SUBMITTED_REGION=rs200591577;Pool=2	59	5687	97	1919	5687	3586	2101	173	173	163
chr1	97573744	97573954	AMPL3925926	SUBMITTED_REGION=rs56038477,rs78060119;Pool=1	94	5700	2891	2418	5700	3069	2631	211	211	211
chr2	166052941	166053098	AMPL3922011	SUBMITTED_REGION=rs3812718;Pool=2	61	5708	2455	2883	5708	2626	3082	158	158	158
chr16	31092457	31092671	AMPL3698530	SUBMITTED_REGION=rs2359612;Pool=2	120	5716	1790	2280	5716	2912	2804	215	215	215
chr6	31439263	31439485	AMPL3926073	SUBMITTED_REGION=rs138238859;Pool=2	96	5729	1465	1183	5729	1885	3844	223	223	222
chr7	117530850	117531068	AMPL2508162	SUBMITTED_REGION=rs113993958,rs397508537,rs77834169,rs78655421;Pool=1	91	5735	2573	1581	5735	3322	2413	219	219	219
chr1	173909553	173909777	AMPL2994997	SUBMITTED_REGION=rs5877;Pool=2	124	5750	2649	2101	5750	3073	2677	225	225	225
chr19	38584815	38585041	AMPL2530194	SUBMITTED_REGION=rs118192170;Pool=1	136	5774	88	3989	5774	472	5302	227	227	226
chr15	74754951	74755177	AMPL2829223	SUBMITTED_REGION=rs2470890;Pool=2	132	19088	39	771	5800	4801	999	227	227	219
chr6	31039051	31039273	AMPL3926392	SUBMITTED_REGION=rs9262558;Pool=2	104	5805	2749	2626	5805	2940	2865	223	223	223
chr6	31306705	31306928	AMPL2876418	SUBMITTED_REGION=rs10484554;Pool=1	132	5809	2356	1822	5809	2996	2813	224	224	224
chr1	236865164	236865390	AMPL3926607	SUBMITTED_REGION=rs3768142;Pool=1	89	5814	2457	2909	5814	2599	3215	227	227	227
chr19	41012188	41012402	AMPL3923921	SUBMITTED_REGION=2B6Ex7,rs28399499;Pool=2	103	7612	2655	2726	5844	2838	3006	215	215	215
