contig_id	contig_srt	contig_end	region_id	attributes	gc_count	overlaps	fwd_e2e	rev_e2e	total_reads	fwd_reads	rev_reads	cov150x	cov500x	cov2500x
chr8	18400730	18400951	AMPL3926164	SUBMITTED_REGION=rs1208,rs1799931,rs56393504;Pool=2	79	8122	1774	1588	3722	1876	1846	222	222	222
chr10	94938821	94939034	AMPL3926246	SUBMITTED_REGION=rs564813580;Pool=2	74	4386	1574	1599	3731	1704	2027	214	214	214
chr6	31228806	31228996	AMPL3926203	SUBMITTED_REGION=rs9264041;Pool=2	100	3746	1192	1681	3746	2004	1742	191	191	191
chr6	30731602	30731786	AMPL3001448	SUBMITTED_REGION=rs3909184;Pool=2	90	3753	1956	1030	3753	2132	1621	185	185	185
chr7	117627410	117627633	AMPL3805512	SUBMITTED_REGION=rs79850223;Pool=2	76	3770	1796	1673	3770	1954	1816	224	224	224
chr19	41007947	41008085	AMPL3926218	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	50	9969	1106	168	3821	1356	2465	139	139	85
chr1	97305215	97305437	AMPL3698563	SUBMITTED_REGION=rs1801160;Pool=2	106	3854	1199	1717	3854	1951	1903	223	223	223
chr6	29920884	29921094	AMPL3926277	SUBMITTED_REGION=rs138415245;Pool=2	76	3855	1240	1904	3855	1767	2088	211	211	211
chr7	117534299	117534515	AMPL2508161	SUBMITTED_REGION=rs397508759,rs80282562;Pool=2	74	3876	2040	1671	3876	2157	1719	217	217	217
chr19	40949301	40949529	AMPL3926501	SUBMITTED_REGION=2B7Ex9F;Pool=1	112	12717	98	275	3879	2994	885	229	229	30
chr12	21224958	21225141	AMPL3926021	SUBMITTED_REGION=rs4149081;Pool=2	56	3882	2136	1423	3882	2411	1471	184	184	184
chr7	99768413	99768630	AMPL3005258	SUBMITTED_REGION=rs4987161;Pool=2	97	6211	1405	1016	3912	2025	1887	218	218	217
chr1	97082256	97082477	AMPL387568	SUBMITTED_REGION=rs67376798;Pool=1	85	3915	792	1814	3915	1782	2133	222	222	222
chr7	117639907	117640128	AMPL2938262	SUBMITTED_REGION=rs75039782;Pool=1	74	3927	1946	1750	3927	2097	1830	222	222	222
chr7	117614605	117614826	AMPL2476493	SUBMITTED_REGION=rs75541969;Pool=1	75	3951	148	1944	3951	1709	2242	222	222	212
chr10	119436684	119436866	AMPL3926014	SUBMITTED_REGION=rs2230349;Pool=1	103	4024	1755	1796	4024	1992	2032	183	183	183
chr7	99672842	99673067	AMPL2614796	SUBMITTED_REGION=rs776746;Pool=2	86	4032	1575	1546	4032	1834	2198	226	226	226
chr17	63488522	63488745	AMPL3697894	SUBMITTED_REGION=rs1799752;Pool=1	115	4053	1775	1608	4053	2043	2010	224	224	224
chr19	40939207	40939412	AMPL3926374	SUBMITTED_REGION=2B7Ex4,2B7P12B6In4Ex5;Pool=1	109	10935	588	960	4056	994	3062	206	206	186
chr10	94985826	94986046	AMPL3926535	SUBMITTED_REGION=rs764211126;Pool=2	89	4144	1946	1825	4144	2134	2010	221	221	221
chr7	87531138	87531361	AMPL3922196	SUBMITTED_REGION=rs2032582;Pool=1	70	4153	1927	1679	4153	2186	1967	224	224	224
chr19	40935936	40936171	AMPL3925922	SUBMITTED_REGION=2B7Ex2and3;Pool=2	122	14925	145	77	4171	261	3910	236	196	196
chr1	97721528	97721714	AMPL2530309	SUBMITTED_REGION=rs1212037891;Pool=2	65	4175	1533	2095	4175	1865	2310	187	187	187
chr19	38543190	38543381	AMPL3926147	SUBMITTED_REGION=rs148399313;Pool=1	75	4177	2316	1676	4175	2424	1751	192	192	192
chr19	40944362	40944578	AMPL3926290	SUBMITTED_REGION=2B7Ex7F;Pool=1	121	16200	2148	1153	4213	2765	1448	217	217	217
chr7	117587634	117587854	AMPL2455455	SUBMITTED_REGION=rs113993959,rs121908755,rs121908757,rs121909005,rs121909013,rs75527207;Pool=1	77	4230	1902	1650	4230	2174	2056	221	221	221
chr12	21179427	21179647	AMPL3547914	SUBMITTED_REGION=rs11045821;Pool=2	82	4257	1692	1545	4257	2206	2051	221	221	221
chr10	94645607	94645827	AMPL2455390	SUBMITTED_REGION=rs12777823;Pool=1	80	4316	1566	1764	4316	2092	2224	221	221	221
chr19	40843922	40844142	AMPL3926085	SUBMITTED_REGION=rs143731390;Pool=1	128	10700	1808	1750	4326	2080	2246	221	221	221
chr19	40935999	40936234	AMPL3925927	SUBMITTED_REGION=2B7Ex2and3;Pool=1	124	14036	175	239	4341	4009	332	236	236	219
chr4	87901409	87901630	AMPL3926318	SUBMITTED_REGION=rs181831514;Pool=2	76	4365	1831	2130	4365	1976	2389	222	222	222
chr7	99652699	99652919	AMPL2683188	SUBMITTED_REGION=rs41303343;Pool=2	85	4984	1762	2021	4407	2096	2311	221	221	221
chr7	99676070	99676290	AMPL2669853	SUBMITTED_REGION=rs28383468,rs28383469,rs55817950;Pool=1	99	4424	1679	2049	4424	2103	2321	221	221	221
chrX	114903548	114903769	AMPL3922113	SUBMITTED_REGION=rs1414334;Pool=1	98	4476	2061	2096	4476	2291	2185	222	222	222
chr1	97573744	97573954	AMPL3925926	SUBMITTED_REGION=rs56038477,rs78060119;Pool=1	94	4483	2297	1846	4483	2460	2023	211	211	211
chr5	7870696	7870919	AMPL3882451	SUBMITTED_REGION=rs1801394;Pool=1	89	4485	1755	1678	4485	2074	2411	224	224	224
chr1	55058629	55058775	AMPL3925928	SUBMITTED_REGION=rs374603772;Pool=2	91	4506	901	643	4506	2656	1850	147	147	132
chr22	42129043	42129247	AMPL3926266	SUBMITTED_REGION=CYP2D6cnv44.3.296145,CYP2D6cnv44.3.77543,rs1058164,rs1135822,rs1135823,rs28371710,rs5030655,rs61736512;Pool=1	142	8654	2016	1569	4551	2544	2007	205	205	205
chr2	168914553	168914775	AMPL3926307	SUBMITTED_REGION=rs10497346;Pool=1	76	4570	1595	1265	4570	2347	2223	223	223	223
chr6	25850499	25850724	AMPL3926627	SUBMITTED_REGION=rs56027330;Pool=1	93	9424	2024	1925	4571	2256	2315	226	226	226
chr19	39252332	39252553	AMPL2877085	SUBMITTED_REGION=rs8099917;Pool=1	75	4573	2176	1926	4573	2455	2118	222	222	222
chr19	40846778	40846976	AMPL3926670	SUBMITTED_REGION=rs140471703,rs4079369;Pool=1	113	4579	2199	2019	4577	2384	2193	199	199	199
chr12	21176671	21176886	AMPL3923810	SUBMITTED_REGION=rs11045819,rs2306283;Pool=2	64	4599	1906	2002	4599	2329	2270	216	216	216
chr1	236865164	236865390	AMPL3926607	SUBMITTED_REGION=rs3768142;Pool=1	89	4614	2042	2184	4614	2183	2431	227	227	227
chr6	18130666	18130835	AMPL2683048	SUBMITTED_REGION=rs1142345,rs150900439,rs1800584,rs377085266,rs398122996;Pool=2	52	4638	2164	2125	4638	2350	2288	170	170	170
chr19	38444003	38444225	AMPL2534403	SUBMITTED_REGION=rs118192161,rs193922753;Pool=1	135	4690	2354	1385	4690	2688	2002	223	223	223
chr22	42142408	42142646	AMPL3926095	SUBMITTED_REGION=SP_47.3.229121;Pool=2	162	9040	1416	954	4707	2371	2336	239	239	239
chr6	31279279	31279437	AMPL3926311	SUBMITTED_REGION=rs4386816;Pool=1	47	4713	451	1370	4713	2372	2341	159	159	159
chr10	95038791	95039016	AMPL3893712	SUBMITTED_REGION=rs10509681;Pool=2	86	4718	1989	2164	4718	2278	2440	226	226	226
chr1	55058378	55058605	AMPL3926554	SUBMITTED_REGION=rs141502002,rs562556;Pool=1	128	4732	1651	1722	4729	2450	2279	228	228	228
chr22	42142247	42142476	AMPL3926448	SUBMITTED_REGION=SP_47.3.229121;Pool=1	147	8601	918	1811	4746	2591	2155	230	230	230
chr12	21178600	21178748	AMPL3843411	SUBMITTED_REGION=rs2291075,rs4149056;Pool=1	53	4755	2151	2262	4755	2377	2378	149	149	149
chr6	31439263	31439485	AMPL3926073	SUBMITTED_REGION=rs138238859;Pool=2	96	4760	716	1776	4760	981	3779	223	223	223
chr13	46895675	46895893	AMPL3925934	SUBMITTED_REGION=rs6313;Pool=1	95	4767	1884	1701	4767	2226	2541	219	219	219
chr8	18400556	18400768	AMPL2834708	SUBMITTED_REGION=rs1799930;Pool=1	78	8309	2112	2155	4778	2447	2331	213	213	213
chr19	38579866	38580025	AMPL3652369	SUBMITTED_REGION=rs118192167;Pool=1	103	4791	141	4397	4783	166	4617	160	160	160
chrX	154532649	154532857	AMPL3926573	SUBMITTED_REGION=rs1057518975,rs137852316,rs137852320,rs137852321,rs137852322,rs137852325,rs137852329,rs137852333,rs137852334,rs137852335,rs137852345,rs1557229683,rs371489738;Pool=1	135	12025	1566	31	4804	2465	2339	209	209	57
chr10	94781941	94782126	AMPL2683276	SUBMITTED_REGION=rs375781227,rs72558186;Pool=2	65	7580	2159	1059	4817	2448	2369	186	186	186
chr6	32353609	32353829	AMPL3926036	SUBMITTED_REGION=rs2395148;Pool=2	68	4838	2212	1674	4838	2547	2291	221	221	217
chrX	154533382	154533589	AMPL3220508	SUBMITTED_REGION=rs74575103;Pool=1	131	5196	1880	2017	4842	2610	2232	208	208	208
chr2	215347520	215347745	AMPL3922086	SUBMITTED_REGION=rs4673993;Pool=2	85	4846	1258	612	4846	1377	3469	226	226	54
chr12	21219332	21219551	AMPL3926394	SUBMITTED_REGION=rs11045872;Pool=1	95	4868	2049	2346	4868	2172	2696	220	220	220
chr5	75355087	75355309	AMPL3926083	SUBMITTED_REGION=rs3846662;Pool=1	91	4907	2028	2270	4907	2379	2528	223	223	223
chr6	18147771	18147943	AMPL2683204	SUBMITTED_REGION=rs200591577;Pool=2	59	4940	72	1575	4940	3249	1691	173	173	162
chr11	120792548	120792770	AMPL2455297	SUBMITTED_REGION=rs1954787;Pool=1	102	4956	1718	2557	4956	1833	3123	223	223	223
chr1	247416047	247416270	AMPL3926010	SUBMITTED_REGION=rs3738448;Pool=1	121	4964	1917	2294	4964	2258	2706	224	224	224
chr2	233757043	233757264	AMPL3922005	SUBMITTED_REGION=rs10929302;Pool=1	123	4986	2088	2211	4986	2304	2682	222	222	222
chr19	41009684	41009884	AMPL3926330	SUBMITTED_REGION=2B6Ex6,rs2279345;Pool=2	89	12808	1649	1672	5003	1902	3101	201	201	201
chr19	40843693	40843919	AMPL3926625	SUBMITTED_REGION=rs58537201;Pool=2	145	8759	2617	1964	5012	2913	2099	227	227	227
chr5	96423143	96423364	AMPL3916731	SUBMITTED_REGION=rs145592525;Pool=1	104	5016	227	2093	5016	2750	2266	222	222	218
chr1	169549683	169549906	AMPL3843424	SUBMITTED_REGION=rs6025;Pool=1	95	5019	2431	1969	5019	2681	2338	224	224	224
chr5	79126096	79126315	AMPL2877051	SUBMITTED_REGION=rs3733890;Pool=1	96	5046	1842	2425	5046	2044	3002	220	220	220
chr10	94761753	94761906	AMPL2614811	SUBMITTED_REGION=rs12248560;Pool=2	44	5056	318	2948	5056	517	4539	154	154	152
chr11	113475585	113475809	AMPL3922139	SUBMITTED_REGION=rs1799978;Pool=2	128	5058	2747	1956	5058	2939	2119	225	225	225
chr6	25823196	25823384	AMPL3926180	SUBMITTED_REGION=rs1183201;Pool=2	60	5070	2092	1954	5070	2331	2739	189	189	189
chr7	99665090	99665279	AMPL3924192	SUBMITTED_REGION=rs10264272;Pool=1	64	5074	709	501	5074	2695	2379	190	190	174
chr19	41007760	41007987	AMPL3926280	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	113	8227	1666	1204	5083	2769	2314	228	228	228
chr1	28855012	28855235	AMPL3926100	SUBMITTED_REGION=rs508448;Pool=1	108	5104	2124	2040	5104	2258	2846	224	224	224
chr6	25784065	25784270	AMPL3926543	SUBMITTED_REGION=rs12662869;Pool=1	68	5108	710	967	5108	2548	2560	206	206	205
chr19	41007142	41007347	AMPL3926414	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	102	23863	1352	1884	5114	2083	3031	206	206	206
chr6	31422352	31422522	AMPL3926566	SUBMITTED_REGION=rs116419909;Pool=1	52	5131	1989	2548	5131	2335	2796	171	171	171
chr12	21229543	21229697	AMPL3925940	SUBMITTED_REGION=rs11045879;Pool=1	46	5133	2294	2322	5133	2435	2698	155	155	155
chr19	38499550	38499747	AMPL2683265	SUBMITTED_REGION=rs121918596,rs193922802,rs193922803,rs193922807,rs2228071;Pool=1	133	5179	2007	2140	5179	2633	2546	198	198	198
chr7	117606582	117606727	AMPL2464526	SUBMITTED_REGION=rs141033578;Pool=2	42	5184	2104	2737	5184	2278	2906	146	146	146
chr10	94852640	94852852	AMPL2670129	SUBMITTED_REGION=rs118203759,rs192154563,rs56337013;Pool=2	92	5189	2421	2260	5189	2664	2525	213	213	213
chr7	117590265	117590489	AMPL1190902	SUBMITTED_REGION=rs121909006,rs397508288;Pool=2	65	5192	1681	1637	5192	2298	2894	225	225	225
chr2	169014329	169014557	AMPL3926128	SUBMITTED_REGION=rs4148776;Pool=1	83	5200	2576	1967	5200	3029	2171	229	229	229
chr12	21164784	21164998	AMPL3926076	SUBMITTED_REGION=rs4149032;Pool=1	71	5205	2629	2250	5205	2803	2402	215	215	215
chr20	3213068	3213283	AMPL2455262	SUBMITTED_REGION=rs1127354,rs7270101;Pool=2	90	5211	2132	2224	5211	2418	2793	216	216	216
chr7	117530850	117531068	AMPL2508162	SUBMITTED_REGION=rs113993958,rs397508537,rs77834169,rs78655421;Pool=1	91	5218	2275	1372	5218	3046	2172	219	219	219
chr16	31096185	31096418	AMPL2683393	SUBMITTED_REGION=rs9923231;Pool=1	119	5237	2262	1951	5237	2768	2469	234	234	234
chr6	25849808	25850028	AMPL3925973	SUBMITTED_REGION=rs11966370;Pool=1	95	5261	2471	1698	5261	2583	2678	221	221	221
chr6	29916137	29916356	AMPL3925943	SUBMITTED_REGION=rs114776910;Pool=1	100	5264	1557	2537	5264	2534	2730	220	220	220
chr15	74748839	74749058	AMPL3925938	SUBMITTED_REGION=rs12720461,rs2069526;Pool=1	115	5269	2343	2243	5269	2701	2568	220	220	220
chr5	148826744	148826978	AMPL3926513	SUBMITTED_REGION=rs1042713;Pool=2	163	5279	933	1505	5279	2636	2643	235	235	234
chr2	166052941	166053098	AMPL3922011	SUBMITTED_REGION=rs3812718;Pool=2	61	5284	2179	2704	5284	2387	2897	158	158	158
chr6	31003864	31004048	AMPL3926558	SUBMITTED_REGION=rs1632856;Pool=2	72	5284	677	1905	5284	2772	2512	185	185	185
chr6	25850696	25850915	AMPL3926316	SUBMITTED_REGION=rs34376145,rs34902660;Pool=2	90	9726	2491	1606	5329	3218	2111	220	220	220
chr6	31026370	31026565	AMPL3926608	SUBMITTED_REGION=rs6928038;Pool=1	112	5355	2220	2639	5355	2383	2972	196	196	196
chr3	93935036	93935261	AMPL3926262	SUBMITTED_REGION=rs8178607;Pool=2	76	5377	2110	650	5377	2499	2878	226	226	225
