contig_id	contig_srt	contig_end	region_id	attributes	gc_count	overlaps	fwd_e2e	rev_e2e	total_reads	fwd_reads	rev_reads	cov150x	cov500x	cov2500x
chr10	94781761	94781948	AMPL3843423	SUBMITTED_REGION=rs375781227,rs4244285,rs6413438;Pool=1	51	8182	1844	1658	4129	2113	2016	188	188	188
chr19	41009345	41009578	AMPL3926247	SUBMITTED_REGION=2B6Ex5,rs2279343;Pool=2	130	8033	1199	56	4143	1382	2761	234	234	124
chr7	99768230	99768447	AMPL2833309	SUBMITTED_REGION=rs55785340;Pool=1	68	9128	529	1766	4222	2264	1958	218	218	218
chr12	21224958	21225141	AMPL3926021	SUBMITTED_REGION=rs4149081;Pool=2	56	4224	2175	1603	4224	2581	1643	184	184	184
chr6	31209647	31209864	AMPL3925931	SUBMITTED_REGION=rs149481627;Pool=1	105	4251	1765	2031	4251	1993	2258	218	218	218
chr6	31375170	31375384	AMPL3926002	SUBMITTED_REGION=rs151107659;Pool=1	78	4339	1648	2005	4339	2140	2199	215	215	211
chr1	97699324	97699548	AMPL3658636	SUBMITTED_REGION=rs115232898,rs2297595;Pool=1	90	4344	2061	1710	4344	2261	2083	225	225	225
chr7	99672842	99673067	AMPL2614796	SUBMITTED_REGION=rs776746;Pool=2	86	4406	1774	1563	4406	2135	2271	226	226	226
chr6	18143500	18143720	AMPL2683382	SUBMITTED_REGION=rs111901354,rs115106679,rs151149760;Pool=1	84	14761	2208	1642	4416	2471	1945	221	221	221
chr1	97721528	97721714	AMPL2530309	SUBMITTED_REGION=rs1212037891;Pool=2	65	4482	1711	2216	4482	2069	2413	187	187	187
chr19	40939372	40939581	AMPL3926019	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	91	10782	46	58	4490	443	4047	210	143	84
chr19	40949301	40949529	AMPL3926501	SUBMITTED_REGION=2B7Ex9F;Pool=1	112	14518	151	456	4490	3294	1196	229	229	30
chr6	31228806	31228996	AMPL3926203	SUBMITTED_REGION=rs9264041;Pool=2	100	4523	1610	2061	4523	2386	2137	191	191	191
chr12	21179427	21179647	AMPL3547914	SUBMITTED_REGION=rs11045821;Pool=2	82	4525	1789	1246	4525	2135	2390	221	221	221
chr6	31245763	31245972	AMPL3926452	SUBMITTED_REGION=rs9264132;Pool=2	89	4535	1491	1034	4535	1915	2620	210	210	210
chr4	87853994	87854214	AMPL3925919	SUBMITTED_REGION=rs1471403;Pool=1	75	4572	1676	2561	4572	1815	2757	221	221	221
chr7	117534299	117534515	AMPL2508161	SUBMITTED_REGION=rs397508759,rs80282562;Pool=2	74	4594	2357	1997	4594	2504	2090	217	217	217
chr10	94971919	94972141	AMPL2683340	SUBMITTED_REGION=rs182132442;Pool=1	71	4617	1576	2534	4616	1821	2795	223	223	223
chr8	18400730	18400951	AMPL3926164	SUBMITTED_REGION=rs1208,rs1799931,rs56393504;Pool=2	79	11059	2071	2083	4673	2193	2480	222	222	222
chr1	97740316	97740536	AMPL2878499	SUBMITTED_REGION=rs72549309;Pool=1	70	4675	1772	2334	4675	2148	2527	221	221	221
chr6	30731602	30731786	AMPL3001448	SUBMITTED_REGION=rs3909184;Pool=2	90	4677	2548	1252	4677	2715	1962	185	185	185
chr1	97579707	97579924	AMPL2683245	SUBMITTED_REGION=rs75017182;Pool=2	78	4793	423	1816	4793	2529	2264	218	218	218
chr7	117627410	117627633	AMPL3805512	SUBMITTED_REGION=rs79850223;Pool=2	76	4849	2194	2253	4849	2386	2463	224	224	224
chr19	44908553	44908792	AMPL1190978	SUBMITTED_REGION=rs429358;Pool=1	167	4877	1073	678	4860	2206	2654	240	240	240
chr10	94949153	94949367	AMPL2670555	SUBMITTED_REGION=rs2256871,rs9332130,rs9332131;Pool=1	68	4935	2086	2464	4935	2254	2681	215	215	215
chr6	32353609	32353829	AMPL3926036	SUBMITTED_REGION=rs2395148;Pool=2	68	4947	2411	1968	4947	2541	2406	221	221	221
chr1	97078918	97079139	AMPL3926190	SUBMITTED_REGION=rs1801268;Pool=2	99	4971	2081	2569	4971	2199	2772	222	222	222
chr6	18130666	18130835	AMPL2683048	SUBMITTED_REGION=rs1142345,rs150900439,rs1800584,rs377085266,rs398122996;Pool=2	52	5014	2383	2148	5014	2636	2378	170	170	170
chr10	94985826	94986046	AMPL3926535	SUBMITTED_REGION=rs764211126;Pool=2	89	5027	2179	2330	5027	2397	2630	221	221	221
chr6	29920884	29921094	AMPL3926277	SUBMITTED_REGION=rs138415245;Pool=2	76	5032	1550	2535	5032	2282	2750	211	211	211
chr4	87901409	87901630	AMPL3926318	SUBMITTED_REGION=rs181831514;Pool=2	76	5062	2314	2239	5062	2524	2538	222	222	222
chr1	97082256	97082477	AMPL387568	SUBMITTED_REGION=rs67376798;Pool=1	85	5081	958	2447	5081	2235	2846	222	222	222
chr7	99768413	99768630	AMPL3005258	SUBMITTED_REGION=rs4987161;Pool=2	97	8066	1825	1426	5098	2632	2466	218	218	218
chr9	130483088	130483310	AMPL3926119	SUBMITTED_REGION=rs10901080;Pool=1	84	5098	972	2372	5098	2489	2609	223	223	223
chr19	38543190	38543381	AMPL3926147	SUBMITTED_REGION=rs148399313;Pool=1	75	5124	2776	2116	5122	2914	2208	192	192	192
chr6	31439263	31439485	AMPL3926073	SUBMITTED_REGION=rs138238859;Pool=2	96	5151	301	2992	5151	479	4672	223	223	222
chr7	99652699	99652919	AMPL2683188	SUBMITTED_REGION=rs41303343;Pool=2	85	5885	1850	2439	5161	2366	2795	221	221	221
chr6	31378738	31378948	AMPL3894580	SUBMITTED_REGION=rs58102217;Pool=2	134	5173	2789	672	5173	4327	846	211	211	211
chr6	31003864	31004048	AMPL3926558	SUBMITTED_REGION=rs1632856;Pool=2	72	5206	974	1488	5206	3065	2141	185	185	184
chr1	28843012	28843228	AMPL3926078	SUBMITTED_REGION=rs3766951;Pool=1	104	5218	2588	1674	5218	3246	1972	217	217	217
chr7	117548595	117548813	AMPL3805219	SUBMITTED_REGION=rs74551128;Pool=1	79	5222	2784	648	5222	3283	1939	219	219	218
chr12	21178600	21178748	AMPL3843411	SUBMITTED_REGION=rs2291075,rs4149056;Pool=1	53	5243	2161	2374	5243	2727	2516	149	149	149
chr1	97305215	97305437	AMPL3698563	SUBMITTED_REGION=rs1801160;Pool=2	106	5249	2097	2399	5249	2588	2661	223	223	223
chr6	18147771	18147943	AMPL2683204	SUBMITTED_REGION=rs200591577;Pool=2	59	5256	102	1484	5256	3617	1639	173	173	163
chr5	75346978	75347201	AMPL3926539	SUBMITTED_REGION=rs17244841;Pool=1	63	5276	1527	664	5276	2725	2551	224	224	220
chr10	94761753	94761906	AMPL2614811	SUBMITTED_REGION=rs12248560;Pool=2	44	5339	457	3048	5339	722	4617	154	154	153
chr6	25823196	25823384	AMPL3926180	SUBMITTED_REGION=rs1183201;Pool=2	60	5367	2002	2080	5367	2274	3093	189	189	189
chr1	55058629	55058775	AMPL3925928	SUBMITTED_REGION=rs374603772;Pool=2	91	5382	1501	384	5382	3479	1903	147	147	133
chr7	117639907	117640128	AMPL2938262	SUBMITTED_REGION=rs75039782;Pool=1	74	5382	2697	2407	5382	2874	2508	222	222	222
chr1	55039804	55040040	AMPL3657528	SUBMITTED_REGION=rs11591147,rs186669805,rs564427867,rs764603059;Pool=2	168	5415	427	18	5415	2881	2534	237	237	237
chr6	18149002	18149169	AMPL3926042	SUBMITTED_REGION=rs750424422;Pool=1	72	5539	2416	2789	5539	2566	2973	168	168	168
chr19	39252332	39252553	AMPL2877085	SUBMITTED_REGION=rs8099917;Pool=1	75	5554	2401	2325	5554	2927	2627	222	222	222
chr7	117614605	117614826	AMPL2476493	SUBMITTED_REGION=rs75541969;Pool=1	75	5577	272	2597	5577	2556	3021	222	222	222
chr12	21176671	21176886	AMPL3923810	SUBMITTED_REGION=rs11045819,rs2306283;Pool=2	64	5634	2264	2459	5634	2818	2816	216	216	216
chr7	87531138	87531361	AMPL3922196	SUBMITTED_REGION=rs2032582;Pool=1	70	5677	2592	2280	5677	2962	2715	224	224	224
chr19	38580202	38580425	AMPL3656717	SUBMITTED_REGION=rs118192168,rs193922878;Pool=1	159	26076	1906	972	5679	3394	2285	224	224	224
chr20	3213068	3213283	AMPL2455262	SUBMITTED_REGION=rs1127354,rs7270101;Pool=2	90	5726	2375	2338	5726	2716	3010	216	216	216
chr10	94781941	94782126	AMPL2683276	SUBMITTED_REGION=rs375781227,rs72558186;Pool=2	65	9529	2548	1122	5729	2890	2839	186	186	186
chr2	166052941	166053098	AMPL3922011	SUBMITTED_REGION=rs3812718;Pool=2	61	5732	2597	2730	5732	2779	2953	158	158	158
chr10	119436684	119436866	AMPL3926014	SUBMITTED_REGION=rs2230349;Pool=1	103	5754	2606	2457	5754	2977	2777	183	183	183
chr11	113475585	113475809	AMPL3922139	SUBMITTED_REGION=rs1799978;Pool=2	128	5757	2884	2424	5757	3080	2677	225	225	225
chr7	99676070	99676290	AMPL2669853	SUBMITTED_REGION=rs28383468,rs28383469,rs55817950;Pool=1	99	5794	2117	2389	5794	2910	2884	221	221	221
chr12	21164784	21164998	AMPL3926076	SUBMITTED_REGION=rs4149032;Pool=1	71	5821	2629	2821	5821	2803	3018	215	215	215
chr7	117587634	117587854	AMPL2455455	SUBMITTED_REGION=rs113993959,rs121908755,rs121908757,rs121909005,rs121909013,rs75527207;Pool=1	77	5827	2577	2156	5827	2913	2914	221	221	221
chr19	39248115	39248353	AMPL2636988	SUBMITTED_REGION=rs12979860;Pool=1	161	5924	1064	1400	5924	2950	2974	239	239	239
chr19	40935999	40936234	AMPL3925927	SUBMITTED_REGION=2B7Ex2and3;Pool=1	124	22348	242	309	5927	5468	459	236	236	219
chr6	25850499	25850724	AMPL3926627	SUBMITTED_REGION=rs56027330;Pool=1	93	11340	2865	2312	5945	3229	2716	226	226	226
chr19	41008860	41009085	AMPL3926339	SUBMITTED_REGION=2B7P12B6In4Ex5,rs12721650;Pool=2	102	8168	155	16	5965	3244	2721	226	57	55
chr7	117606582	117606727	AMPL2464526	SUBMITTED_REGION=rs141033578;Pool=2	42	5969	2649	2805	5969	2904	3065	146	146	146
chr10	94645607	94645827	AMPL2455390	SUBMITTED_REGION=rs12777823;Pool=1	80	5970	2046	2568	5970	2887	3083	221	221	221
chr22	42142408	42142646	AMPL3926095	SUBMITTED_REGION=SP_47.3.229121;Pool=2	162	12428	1731	947	5986	2999	2987	239	239	239
chr12	21229543	21229697	AMPL3925940	SUBMITTED_REGION=rs11045879;Pool=1	46	6010	2755	2663	6010	2944	3066	155	155	155
chr6	25850696	25850915	AMPL3926316	SUBMITTED_REGION=rs34376145,rs34902660;Pool=2	90	11689	2832	1541	6011	3841	2170	220	220	220
chr19	40843922	40844142	AMPL3926085	SUBMITTED_REGION=rs143731390;Pool=1	128	19566	2513	2425	6022	2843	3179	221	221	221
chr2	215347520	215347745	AMPL3922086	SUBMITTED_REGION=rs4673993;Pool=2	85	6033	1627	703	6033	1782	4251	226	226	61
chr10	94852640	94852852	AMPL2670129	SUBMITTED_REGION=rs118203759,rs192154563,rs56337013;Pool=2	92	6040	2942	2517	6040	3227	2813	213	213	213
chr6	31279279	31279437	AMPL3926311	SUBMITTED_REGION=rs4386816;Pool=1	47	6092	2315	1705	6092	2870	3222	159	159	159
chr13	46895675	46895893	AMPL3925934	SUBMITTED_REGION=rs6313;Pool=1	95	6127	2390	2183	6127	2865	3262	219	219	219
chr1	236885079	236885303	AMPL3926605	SUBMITTED_REGION=rs1805087;Pool=2	72	6153	2525	2921	6153	2934	3219	225	225	225
chr19	38444003	38444225	AMPL2534403	SUBMITTED_REGION=rs118192161,rs193922753;Pool=1	135	6222	3008	1765	6222	3497	2725	223	223	223
chr5	148826744	148826978	AMPL3926513	SUBMITTED_REGION=rs1042713;Pool=2	163	6235	1033	1860	6235	3029	3206	235	235	235
chr19	41004488	41004691	AMPL3926215	SUBMITTED_REGION=2B6Ex2F;Pool=2	104	16829	1512	3518	6315	1772	4543	204	204	204
chr1	97573744	97573954	AMPL3925926	SUBMITTED_REGION=rs56038477,rs78060119;Pool=1	94	6331	3168	2693	6331	3398	2933	211	211	211
chr7	117559471	117559690	AMPL3806487	SUBMITTED_REGION=rs113993960;Pool=2	80	6344	2506	2588	6344	2949	3395	220	220	220
chrX	114903548	114903769	AMPL3922113	SUBMITTED_REGION=rs1414334;Pool=1	98	6356	2726	3149	6356	3111	3245	222	222	222
chr5	96423143	96423364	AMPL3916731	SUBMITTED_REGION=rs145592525;Pool=1	104	6395	272	2481	6395	3772	2623	222	222	222
chr10	95038791	95039016	AMPL3893712	SUBMITTED_REGION=rs10509681;Pool=2	86	6415	2711	2813	6415	3070	3345	226	226	226
chr19	40944362	40944578	AMPL3926290	SUBMITTED_REGION=2B7Ex7F;Pool=1	121	20322	3131	1768	6436	4196	2240	217	217	217
chr7	99648148	99648375	AMPL2670263	SUBMITTED_REGION=rs15524;Pool=2	88	6436	3160	2733	6436	3310	3126	228	228	228
chr7	117590265	117590489	AMPL1190902	SUBMITTED_REGION=rs121909006,rs397508288;Pool=2	65	6505	2215	1949	6505	2942	3563	225	225	225
chr22	42130539	42130751	AMPL3926166	SUBMITTED_REGION=SP_816.151728,rs1065852,rs28371696,rs5030862,rs774671100;Pool=2	137	20861	2154	2397	6508	3044	3464	213	213	213
chr9	130502362	130502558	AMPL3926151	SUBMITTED_REGION=rs10793902;Pool=2	89	6512	2943	2872	6512	3446	3066	197	197	197
chr19	41009684	41009884	AMPL3926330	SUBMITTED_REGION=2B6Ex6,rs2279345;Pool=2	89	15683	2478	2191	6524	2823	3701	201	201	201
chr2	169154368	169154590	AMPL3926533	SUBMITTED_REGION=rs2075252;Pool=2	78	6528	2380	2424	6528	3515	3013	223	223	223
chr5	7870696	7870919	AMPL3882451	SUBMITTED_REGION=rs1801394;Pool=1	89	6543	2538	2393	6543	2962	3581	224	224	224
chr7	99665090	99665279	AMPL3924192	SUBMITTED_REGION=rs10264272;Pool=1	64	6574	918	582	6574	3454	3120	190	190	174
chr19	40939207	40939412	AMPL3926374	SUBMITTED_REGION=2B7Ex4,2B7P12B6In4Ex5;Pool=1	109	13648	910	1623	6583	2007	4576	206	206	206
chr3	93935036	93935261	AMPL3926262	SUBMITTED_REGION=rs8178607;Pool=2	76	6589	2605	741	6589	3140	3449	226	226	225
chr1	173909553	173909777	AMPL2994997	SUBMITTED_REGION=rs5877;Pool=2	124	6601	3146	2385	6601	3555	3046	225	225	225
chr19	40846778	40846976	AMPL3926670	SUBMITTED_REGION=rs140471703,rs4079369;Pool=1	113	6619	2993	3075	6618	3261	3357	199	199	199
chr2	168914553	168914775	AMPL3926307	SUBMITTED_REGION=rs10497346;Pool=1	76	6654	2380	1630	6654	3670	2984	223	223	223
chr5	75355087	75355309	AMPL3926083	SUBMITTED_REGION=rs3846662;Pool=1	91	6658	2776	3071	6658	3293	3365	223	223	223
chr6	31422352	31422522	AMPL3926566	SUBMITTED_REGION=rs116419909;Pool=1	52	6664	1743	3812	6664	2439	4225	171	171	171
chr1	55058378	55058605	AMPL3926554	SUBMITTED_REGION=rs141502002,rs562556;Pool=1	128	6692	2345	2388	6689	3576	3113	228	228	228
chr12	21219332	21219551	AMPL3926394	SUBMITTED_REGION=rs11045872;Pool=1	95	6714	2991	3100	6714	3172	3542	220	220	220
chr19	41012188	41012402	AMPL3923921	SUBMITTED_REGION=2B6Ex7,rs28399499;Pool=2	103	8938	2859	3225	6726	3095	3631	215	215	215
chr6	31026370	31026565	AMPL3926608	SUBMITTED_REGION=rs6928038;Pool=1	112	6736	2713	3336	6736	2970	3766	196	196	196
chr2	169014329	169014557	AMPL3926128	SUBMITTED_REGION=rs4148776;Pool=1	83	6769	3403	2437	6769	4103	2666	229	229	229
chr19	40938745	40938850	AMPL3926380	SUBMITTED_REGION=2B7Ex4;Pool=2	41	27455	3138	3260	6832	3362	3470	106	106	106
chr13	46897258	46897480	AMPL2455437	SUBMITTED_REGION=rs6311;Pool=2	95	6868	2810	3377	6868	3065	3803	223	223	223
chr10	94709096	94709264	AMPL3926333	SUBMITTED_REGION=rs11188059;Pool=2	62	6883	3197	2957	6883	3429	3454	169	169	169
chr19	40844147	40844335	AMPL3926273	SUBMITTED_REGION=rs145026630,rs570351602;Pool=2	72	8481	3528	2981	6885	3731	3154	189	189	189
chrX	154532649	154532857	AMPL3926573	SUBMITTED_REGION=rs1057518975,rs137852316,rs137852320,rs137852321,rs137852322,rs137852325,rs137852329,rs137852333,rs137852334,rs137852335,rs137852345,rs1557229683,rs371489738;Pool=1	135	15287	2351	35	6891	3253	3638	209	209	208
chr8	18400556	18400768	AMPL2834708	SUBMITTED_REGION=rs1799930;Pool=1	78	11298	2963	3133	6939	3490	3449	213	213	213
chr6	31354958	31355148	AMPL3698526	SUBMITTED_REGION=rs144012689,rs3819284;Pool=2	111	6945	640	4371	6940	2158	4782	191	191	191
chr19	40939008	40939226	AMPL3925985	SUBMITTED_REGION=2B7Ex4;Pool=2	113	17889	2381	2254	6954	3628	3326	219	219	219
chrX	154533382	154533589	AMPL3220508	SUBMITTED_REGION=rs74575103;Pool=1	131	7919	2700	2776	6984	3701	3283	208	208	208
chr1	65592753	65592972	AMPL2876954	SUBMITTED_REGION=rs1137101;Pool=2	78	7031	3215	3131	7031	3515	3516	220	220	220
