contig_id	contig_srt	contig_end	region_id	attributes	gc_count	overlaps	fwd_e2e	rev_e2e	total_reads	fwd_reads	rev_reads	cov150x	cov500x	cov2500x
chr10	94947690	94947896	AMPL3926579	SUBMITTED_REGION=rs72558190,rs774550549;Pool=1	62	9511	1092	905	2577	1461	1116	207	207	54
chr10	59672789	59673009	AMPL3926295	SUBMITTED_REGION=rs550527563;Pool=2	82	2734	2419	51	2734	2666	68	221	221	213
chr19	40944527	40944746	AMPL3926549	SUBMITTED_REGION=2B7Ex7F;Pool=2	101	10620	52	1794	2891	177	2714	220	220	162
chr6	35702202	35702418	AMPL3926604	SUBMITTED_REGION=rs4713916;Pool=1	68	2926	1571	738	2926	1863	1063	217	217	212
chr6	31287025	31287243	AMPL3926546	SUBMITTED_REGION=rs185615899;Pool=1	79	2935	1996	652	2935	2233	702	219	219	214
chr1	247448654	247448873	AMPL3926265	SUBMITTED_REGION=rs10754558;Pool=2	94	2940	372	2007	2940	512	2428	220	220	219
chr1	65610218	65610440	AMPL3926132	SUBMITTED_REGION=rs1805094;Pool=1	62	2981	1003	1462	2981	1421	1560	223	223	221
chr19	44908797	44908998	AMPL3926182	SUBMITTED_REGION=rs7412;Pool=2	159	2869	881	1187	2991	1527	1464	202	202	111
chr19	40944730	40944957	AMPL3925986	SUBMITTED_REGION=2B7Ex7F;Pool=1	102	14238	267	1141	3032	1463	1569	228	228	139
chr6	31026370	31026565	AMPL3926608	SUBMITTED_REGION=rs6928038;Pool=1	112	3055	1341	1421	3055	1439	1616	196	196	195
chr19	40940091	40940308	AMPL3926386	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	61	3636	5	10	3062	1329	1733	218	218	0
chr1	97098501	97098720	AMPL3658614	SUBMITTED_REGION=rs1801267;Pool=2	73	3139	1399	1317	3139	1498	1641	220	220	220
chr19	38500532	38500740	AMPL2529734	SUBMITTED_REGION=rs118192122,rs118192124,rs121918594,rs193922816,rs28933397;Pool=1	135	3148	984	904	3148	1463	1685	209	209	114
chr10	94849898	94850112	AMPL2683317	SUBMITTED_REGION=rs17879685;Pool=1	80	3177	1483	802	3177	1802	1375	215	215	215
chr6	29916137	29916356	AMPL3925943	SUBMITTED_REGION=rs114776910;Pool=1	100	3177	1413	1541	3177	1553	1624	220	220	220
chr19	41012399	41012627	AMPL3926257	SUBMITTED_REGION=2B6Ex7,2B6Ex8,rs34097093;Pool=1	111	23309	5	1793	3260	134	3126	229	229	42
chr7	99768230	99768447	AMPL2833309	SUBMITTED_REGION=rs55785340;Pool=1	68	7520	371	1566	3334	1623	1711	218	218	216
chr4	68655102	68655315	AMPL3925960	SUBMITTED_REGION=rs148583958;Pool=2	72	3347	1150	1926	3347	1216	2131	214	214	214
chr7	117611445	117611622	AMPL3925914	SUBMITTED_REGION=rs150212784,rs397508513;Pool=1	49	11435	1538	1337	3349	1739	1610	178	178	176
chr19	41009345	41009578	AMPL3926247	SUBMITTED_REGION=2B6Ex5,rs2279343;Pool=2	130	6487	841	53	3374	1015	2359	234	234	122
chr19	40851398	40851621	AMPL3926460	SUBMITTED_REGION=rs4803381;Pool=1	96	3386	1582	1439	3386	1770	1616	224	224	224
chr19	44908553	44908792	AMPL1190978	SUBMITTED_REGION=rs429358;Pool=1	167	3416	776	468	3395	1568	1827	240	240	215
chr7	99649984	99650205	AMPL2194138	SUBMITTED_REGION=rs41279854;Pool=1	75	3425	1551	1099	3425	1754	1671	222	222	222
chr13	48045617	48045835	AMPL3698542	SUBMITTED_REGION=rs116855232,rs147390019;Pool=2	86	3443	1488	1418	3443	1915	1528	219	219	219
chr19	41009139	41009375	AMPL3926529	SUBMITTED_REGION=2B6Ex5,2B7P12B6In4Ex5,rs2279343;Pool=1	130	4515	390	1043	3443	1984	1459	237	237	207
chr6	29891342	29891543	AMPL3926052	SUBMITTED_REGION=rs185367427;Pool=1	89	3507	381	887	3507	1696	1811	202	202	103
chr10	94781761	94781948	AMPL3843423	SUBMITTED_REGION=rs375781227,rs4244285,rs6413438;Pool=1	51	7437	1584	1378	3528	1814	1714	188	188	188
chr1	97699324	97699548	AMPL3658636	SUBMITTED_REGION=rs115232898,rs2297595;Pool=1	90	3530	1665	1403	3530	1844	1686	225	225	225
chr19	40843922	40844142	AMPL3926085	SUBMITTED_REGION=rs143731390;Pool=1	128	15078	1485	1411	3545	1693	1852	221	221	221
chr6	31209647	31209864	AMPL3925931	SUBMITTED_REGION=rs149481627;Pool=1	105	3555	1422	1705	3555	1653	1902	218	218	218
chr6	31375170	31375384	AMPL3926002	SUBMITTED_REGION=rs151107659;Pool=1	78	3576	1548	1634	3576	1698	1878	213	211	211
chr6	30051362	30051574	AMPL3925987	SUBMITTED_REGION=rs259945;Pool=2	53	3608	1540	1544	3608	1824	1784	213	213	212
chr19	41008860	41009085	AMPL3926339	SUBMITTED_REGION=2B7P12B6In4Ex5,rs12721650;Pool=2	102	5523	353	73	3629	2104	1525	226	224	48
chr6	31247658	31247881	AMPL3926008	SUBMITTED_REGION=rs6936478;Pool=1	78	3660	1575	1271	3660	2159	1501	224	224	224
chr19	41008229	41008448	AMPL3926044	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	113	12125	885	2242	3683	1178	2505	220	220	220
chr1	97740316	97740536	AMPL2878499	SUBMITTED_REGION=rs72549309;Pool=1	70	3704	1537	1745	3704	1806	1898	221	221	221
chr7	117508951	117509137	AMPL3926368	SUBMITTED_REGION=rs115545701,rs368505753,rs397508256;Pool=2	63	3754	1579	1335	3754	1982	1772	187	187	187
chr6	31285494	31285702	AMPL3926165	SUBMITTED_REGION=rs9461684;Pool=2	75	3760	381	79	3760	3650	110	209	201	43
chr5	75359586	75359808	AMPL3926142	SUBMITTED_REGION=rs17238540;Pool=2	83	3774	1487	1899	3774	1797	1977	223	223	223
chr7	117548595	117548813	AMPL3805219	SUBMITTED_REGION=rs74551128;Pool=1	79	3845	1713	283	3845	2174	1671	219	219	213
chr6	31228806	31228996	AMPL3926203	SUBMITTED_REGION=rs9264041;Pool=2	100	3851	1437	1761	3851	2049	1802	191	191	191
chr12	21130278	21130498	AMPL2649373	SUBMITTED_REGION=rs4149015;Pool=2	67	3867	1710	1504	3867	1807	2060	221	221	221
chr6	30731602	30731786	AMPL3001448	SUBMITTED_REGION=rs3909184;Pool=2	90	3869	2049	1096	3869	2222	1647	185	185	185
chr19	39248115	39248353	AMPL2636988	SUBMITTED_REGION=rs12979860;Pool=1	161	3889	1194	992	3889	1979	1910	239	239	239
chr8	18400730	18400951	AMPL3926164	SUBMITTED_REGION=rs1208,rs1799931,rs56393504;Pool=2	79	9215	1702	1773	3904	1805	2099	222	222	222
chr4	87853994	87854214	AMPL3925919	SUBMITTED_REGION=rs1471403;Pool=1	75	3925	1727	1932	3925	1857	2068	221	221	221
chr19	40939372	40939581	AMPL3926019	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	91	8930	27	43	4021	399	3622	210	108	83
chr1	55058629	55058775	AMPL3925928	SUBMITTED_REGION=rs374603772;Pool=2	91	4085	826	536	4085	2339	1746	147	147	121
chr1	28843012	28843228	AMPL3926078	SUBMITTED_REGION=rs3766951;Pool=1	104	4090	1831	1487	4090	2277	1813	217	217	217
chr9	130483088	130483310	AMPL3926119	SUBMITTED_REGION=rs10901080;Pool=1	84	4101	661	1950	4101	1951	2150	223	223	222
chr1	97579707	97579924	AMPL2683245	SUBMITTED_REGION=rs75017182;Pool=2	78	4104	397	1549	4104	2261	1843	218	218	192
chr10	94938821	94939034	AMPL3926246	SUBMITTED_REGION=rs564813580;Pool=2	74	4871	1972	1572	4139	2153	1986	214	214	214
chr19	38499550	38499747	AMPL2683265	SUBMITTED_REGION=rs121918596,rs193922802,rs193922803,rs193922807,rs2228071;Pool=1	133	4153	1578	1671	4153	2114	2039	198	198	198
chr1	97082256	97082477	AMPL387568	SUBMITTED_REGION=rs67376798;Pool=1	85	4237	884	1861	4237	2011	2226	222	222	222
chr1	55058378	55058605	AMPL3926554	SUBMITTED_REGION=rs141502002,rs562556;Pool=1	128	4267	1562	1507	4266	2232	2034	228	228	227
chr5	75346978	75347201	AMPL3926539	SUBMITTED_REGION=rs17244841;Pool=1	63	4300	1200	631	4300	2218	2082	224	224	219
chr6	18138902	18139117	AMPL2683406	SUBMITTED_REGION=rs112339338,rs144041067,rs1800460;Pool=2	74	4334	2847	464	4334	3693	641	216	216	215
chr7	117639907	117640128	AMPL2938262	SUBMITTED_REGION=rs75039782;Pool=1	74	4340	2262	1859	4340	2396	1944	222	222	222
chr10	94949153	94949367	AMPL2670555	SUBMITTED_REGION=rs2256871,rs9332130,rs9332131;Pool=1	68	4345	1793	2206	4345	1956	2389	215	215	215
chr7	99768413	99768630	AMPL3005258	SUBMITTED_REGION=rs4987161;Pool=2	97	6794	1485	1256	4360	2180	2180	218	218	218
chr6	31140486	31140716	AMPL3926367	SUBMITTED_REGION=rs190335533;Pool=2	113	4391	1776	7	4391	4336	55	231	231	150
chr19	41007947	41008085	AMPL3926218	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	50	11699	767	279	4427	1016	3411	139	139	81
chr6	18143500	18143720	AMPL2683382	SUBMITTED_REGION=rs111901354,rs115106679,rs151149760;Pool=1	84	14720	2266	1742	4482	2435	2047	221	221	221
chr12	21172690	21172909	AMPL2683214	SUBMITTED_REGION=rs2291073;Pool=2	69	4524	1875	2089	4524	2354	2170	220	220	220
chr7	117587634	117587854	AMPL2455455	SUBMITTED_REGION=rs113993959,rs121908755,rs121908757,rs121909005,rs121909013,rs75527207;Pool=1	77	4556	1921	1866	4556	2211	2345	221	221	221
chr1	55039804	55040040	AMPL3657528	SUBMITTED_REGION=rs11591147,rs186669805,rs564427867,rs764603059;Pool=2	168	4579	688	26	4579	2308	2271	237	237	179
chr1	97078918	97079139	AMPL3926190	SUBMITTED_REGION=rs1801268;Pool=2	99	4594	2002	2273	4594	2128	2466	222	222	222
chr7	117627410	117627633	AMPL3805512	SUBMITTED_REGION=rs79850223;Pool=2	76	4598	2075	2102	4598	2286	2312	224	224	224
chr7	117614605	117614826	AMPL2476493	SUBMITTED_REGION=rs75541969;Pool=1	75	4606	193	2080	4606	2220	2386	222	222	222
chr10	119436684	119436866	AMPL3926014	SUBMITTED_REGION=rs2230349;Pool=1	103	4625	2015	1991	4625	2301	2324	183	183	183
chr6	18149002	18149169	AMPL3926042	SUBMITTED_REGION=rs750424422;Pool=1	72	4713	1863	2557	4713	1980	2733	168	168	168
chr10	94971919	94972141	AMPL2683340	SUBMITTED_REGION=rs182132442;Pool=1	71	4715	1654	2361	4714	2107	2607	223	223	223
chr7	99672842	99673067	AMPL2614796	SUBMITTED_REGION=rs776746;Pool=2	86	4714	1835	2147	4714	2074	2640	226	226	226
chr1	97721528	97721714	AMPL2530309	SUBMITTED_REGION=rs1212037891;Pool=2	65	4753	1830	2279	4753	2254	2499	187	187	187
chr19	38543190	38543381	AMPL3926147	SUBMITTED_REGION=rs148399313;Pool=1	75	4763	2538	2012	4763	2662	2101	192	192	192
chr6	18130666	18130835	AMPL2683048	SUBMITTED_REGION=rs1142345,rs150900439,rs1800584,rs377085266,rs398122996;Pool=2	52	4768	2122	2192	4768	2346	2422	170	170	170
chr19	38580202	38580425	AMPL3656717	SUBMITTED_REGION=rs118192168,rs193922878;Pool=1	159	22683	1714	791	4783	3066	1717	224	224	224
chr7	87531138	87531361	AMPL3922196	SUBMITTED_REGION=rs2032582;Pool=1	70	4793	2111	2079	4793	2371	2422	224	224	224
chr10	94985826	94986046	AMPL3926535	SUBMITTED_REGION=rs764211126;Pool=2	89	4816	2268	2040	4816	2461	2355	221	221	221
chr19	40846778	40846976	AMPL3926670	SUBMITTED_REGION=rs140471703,rs4079369;Pool=1	113	4831	2254	2197	4831	2451	2380	199	199	199
chr12	21178600	21178748	AMPL3843411	SUBMITTED_REGION=rs2291075,rs4149056;Pool=1	53	4837	2204	2243	4837	2455	2382	149	149	149
chr1	97305215	97305437	AMPL3698563	SUBMITTED_REGION=rs1801160;Pool=2	106	4858	1602	2015	4858	2578	2280	223	223	223
chr6	32353609	32353829	AMPL3926036	SUBMITTED_REGION=rs2395148;Pool=2	68	4871	2159	2113	4871	2290	2581	221	221	221
chr12	21224958	21225141	AMPL3926021	SUBMITTED_REGION=rs4149081;Pool=2	56	4890	2529	1890	4890	2948	1942	184	184	184
chr6	25823196	25823384	AMPL3926180	SUBMITTED_REGION=rs1183201;Pool=2	60	4951	2074	1767	4951	2365	2586	189	189	189
chr12	21179427	21179647	AMPL3547914	SUBMITTED_REGION=rs11045821;Pool=2	82	4961	1537	2285	4961	2228	2733	221	221	221
chr5	75355087	75355309	AMPL3926083	SUBMITTED_REGION=rs3846662;Pool=1	91	4983	2053	2307	4983	2459	2524	223	223	223
chr6	29930901	29931129	AMPL3926515	SUBMITTED_REGION=rs12665140;Pool=1	108	4999	1236	1509	4999	3014	1985	229	229	229
chr19	41007253	41007442	AMPL3925933	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	84	11080	725	1297	5013	1876	3137	190	190	190
chr7	117534299	117534515	AMPL2508161	SUBMITTED_REGION=rs397508759,rs80282562;Pool=2	74	5023	2577	2224	5023	2714	2309	217	217	217
chr6	31245763	31245972	AMPL3926452	SUBMITTED_REGION=rs9264132;Pool=2	89	5039	1945	896	5039	2693	2346	210	210	210
chrX	114903548	114903769	AMPL3922113	SUBMITTED_REGION=rs1414334;Pool=1	98	5075	2308	2394	5075	2595	2480	222	222	222
chr6	29893320	29893545	AMPL3926072	SUBMITTED_REGION=rs117117960;Pool=2	118	5101	2061	1865	5101	2469	2632	226	226	226
chr2	233757043	233757264	AMPL3922005	SUBMITTED_REGION=rs10929302;Pool=1	123	5102	2171	2138	5102	2364	2738	222	222	222
chr19	40939207	40939412	AMPL3926374	SUBMITTED_REGION=2B7Ex4,2B7P12B6In4Ex5;Pool=1	109	13305	768	1049	5144	1788	3356	206	206	206
chr19	40949301	40949529	AMPL3926501	SUBMITTED_REGION=2B7Ex9F;Pool=1	112	14244	190	688	5161	3628	1533	229	229	81
chr19	38444003	38444225	AMPL2534403	SUBMITTED_REGION=rs118192161,rs193922753;Pool=1	135	5176	2330	1679	5176	2781	2395	223	223	223
chr19	39252332	39252553	AMPL2877085	SUBMITTED_REGION=rs8099917;Pool=1	75	5177	2410	2176	5177	2735	2442	222	222	222
chr5	148826744	148826978	AMPL3926513	SUBMITTED_REGION=rs1042713;Pool=2	163	5186	1163	511	5186	2588	2598	235	235	234
chr7	99676070	99676290	AMPL2669853	SUBMITTED_REGION=rs28383468,rs28383469,rs55817950;Pool=1	99	5193	2009	2322	5193	2567	2626	221	221	221
chr10	94761753	94761906	AMPL2614811	SUBMITTED_REGION=rs12248560;Pool=2	44	5200	311	3036	5200	506	4694	154	154	152
chr4	87845025	87845247	AMPL3926503	SUBMITTED_REGION=rs753138805;Pool=2	74	5200	1571	2252	5200	2824	2376	223	223	223
chr19	41009684	41009884	AMPL3926330	SUBMITTED_REGION=2B6Ex6,rs2279345;Pool=2	89	14277	1765	1776	5259	2078	3181	201	201	201
chr9	130502362	130502558	AMPL3926151	SUBMITTED_REGION=rs10793902;Pool=2	89	5277	2386	2284	5277	2818	2459	197	197	197
chr22	42142247	42142476	AMPL3926448	SUBMITTED_REGION=SP_47.3.229121;Pool=1	147	5479	3	706	5284	3463	1821	225	222	209
chr10	94781941	94782126	AMPL2683276	SUBMITTED_REGION=rs375781227,rs72558186;Pool=2	65	8586	2377	1075	5306	2790	2516	186	186	186
chr6	18147771	18147943	AMPL2683204	SUBMITTED_REGION=rs200591577;Pool=2	59	5331	119	1221	5331	3975	1356	173	173	162
chr7	99652699	99652919	AMPL2683188	SUBMITTED_REGION=rs41303343;Pool=2	85	6084	2080	2452	5340	2555	2785	221	221	221
chr10	94645607	94645827	AMPL2455390	SUBMITTED_REGION=rs12777823;Pool=1	80	5396	2219	2122	5396	2722	2674	221	221	221
chr7	117530850	117531068	AMPL2508162	SUBMITTED_REGION=rs113993958,rs397508537,rs77834169,rs78655421;Pool=1	91	5403	2447	1344	5403	3127	2276	219	219	219
chr11	120792548	120792770	AMPL2455297	SUBMITTED_REGION=rs1954787;Pool=1	102	5436	1768	2845	5436	1910	3526	223	223	223
chrX	154532649	154532857	AMPL3926573	SUBMITTED_REGION=rs1057518975,rs137852316,rs137852320,rs137852321,rs137852322,rs137852325,rs137852329,rs137852333,rs137852334,rs137852335,rs137852345,rs1557229683,rs371489738;Pool=1	135	15632	1786	22	5445	2844	2601	209	209	207
chr6	31279279	31279437	AMPL3926311	SUBMITTED_REGION=rs4386816;Pool=1	47	5453	1322	1314	5453	2673	2780	159	159	159
chr19	41007142	41007347	AMPL3926414	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	102	23152	1459	1916	5480	2282	3198	206	206	206
chr13	48037717	48037949	AMPL3213818	SUBMITTED_REGION=rs186364861,rs746071566,rs766023281;Pool=1	162	5484	2263	141	5484	2376	3108	233	233	233
chr2	168914553	168914775	AMPL3926307	SUBMITTED_REGION=rs10497346;Pool=1	76	5501	2039	1113	5501	2925	2576	223	223	223
chr6	25784065	25784270	AMPL3926543	SUBMITTED_REGION=rs12662869;Pool=1	68	5544	753	981	5544	2799	2745	206	206	205
chr1	201091877	201092104	AMPL2527736	SUBMITTED_REGION=rs772226819;Pool=2	136	5553	510	1186	5553	642	4911	228	228	204
chr22	42127412	42127555	AMPL3040921	SUBMITTED_REGION=SP_47.2.278149,rs1058172,rs72549346;Pool=1	88	23410	2243	2869	5561	2391	3170	144	144	144
chr4	87901409	87901630	AMPL3926318	SUBMITTED_REGION=rs181831514;Pool=2	76	5563	2452	2486	5563	2734	2829	222	222	222
chr6	25850499	25850724	AMPL3926627	SUBMITTED_REGION=rs56027330;Pool=1	93	11202	2661	2156	5575	2980	2595	226	226	226
chr12	21176671	21176886	AMPL3923810	SUBMITTED_REGION=rs11045819,rs2306283;Pool=2	64	5603	2390	2422	5603	2902	2701	216	216	216
chr13	46895675	46895893	AMPL3925934	SUBMITTED_REGION=rs6313;Pool=1	95	5632	2246	1956	5632	2726	2906	219	219	219
chr2	215347520	215347745	AMPL3922086	SUBMITTED_REGION=rs4673993;Pool=2	85	5648	1419	785	5648	1579	4069	226	226	59
chr19	40944362	40944578	AMPL3926290	SUBMITTED_REGION=2B7Ex7F;Pool=1	121	18143	2186	2310	5679	2968	2711	217	217	217
chr12	21164784	21164998	AMPL3926076	SUBMITTED_REGION=rs4149032;Pool=1	71	5695	2602	2678	5695	2804	2891	215	215	215
chr2	233693452	233693673	AMPL3547921	SUBMITTED_REGION=rs17863783;Pool=1	109	5707	1081	2308	5707	2951	2756	222	222	222
chr5	7870696	7870919	AMPL3882451	SUBMITTED_REGION=rs1801394;Pool=1	89	5708	2267	1986	5708	2715	2993	224	224	224
chr7	99665090	99665279	AMPL3924192	SUBMITTED_REGION=rs10264272;Pool=1	64	5717	702	547	5717	2918	2799	190	190	174
chrX	154533382	154533589	AMPL3220508	SUBMITTED_REGION=rs74575103;Pool=1	131	6312	2019	2381	5721	2864	2857	208	208	208
chr10	95038791	95039016	AMPL3893712	SUBMITTED_REGION=rs10509681;Pool=2	86	5731	2553	2282	5731	2913	2818	226	226	226
chr1	247416047	247416270	AMPL3926010	SUBMITTED_REGION=rs3738448;Pool=1	121	5739	2316	2522	5739	2740	2999	224	224	224
chr12	21229543	21229697	AMPL3925940	SUBMITTED_REGION=rs11045879;Pool=1	46	5761	2518	2534	5761	2663	3098	155	155	155
chr8	18400556	18400768	AMPL2834708	SUBMITTED_REGION=rs1799930;Pool=1	78	9436	2521	2596	5764	2959	2805	213	213	213
chr6	31003864	31004048	AMPL3926558	SUBMITTED_REGION=rs1632856;Pool=2	72	5766	702	1536	5776	3015	2761	185	185	185
chr6	31439263	31439485	AMPL3926073	SUBMITTED_REGION=rs138238859;Pool=2	96	5779	1028	1424	5779	1319	4460	223	223	223
chr20	3213068	3213283	AMPL2455262	SUBMITTED_REGION=rs1127354,rs7270101;Pool=2	90	5805	2177	2482	5805	2532	3273	216	216	216
chr15	74748839	74749058	AMPL3925938	SUBMITTED_REGION=rs12720461,rs2069526;Pool=1	115	5823	2464	2585	5824	2875	2949	220	220	220
chr19	41007760	41007987	AMPL3926280	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	113	8950	1766	1453	5824	2948	2876	228	228	228
chr1	169549683	169549906	AMPL3843424	SUBMITTED_REGION=rs6025;Pool=1	95	5832	2804	2525	5832	3093	2739	224	224	224
chr7	117590265	117590489	AMPL1190902	SUBMITTED_REGION=rs121909006,rs397508288;Pool=2	65	5846	2125	1591	5846	2872	2974	225	225	225
chr5	96423143	96423364	AMPL3916731	SUBMITTED_REGION=rs145592525;Pool=1	104	5847	247	2524	5847	3163	2684	222	222	222
chr10	119371760	119371981	AMPL3926342	SUBMITTED_REGION=rs10787959;Pool=1	119	5889	2427	2047	5889	2924	2965	222	222	222
chr1	236885079	236885303	AMPL3926605	SUBMITTED_REGION=rs1805087;Pool=2	72	5912	2501	2869	5912	2793	3119	225	225	225
chr2	168973645	168973864	AMPL3926417	SUBMITTED_REGION=rs2287622;Pool=1	97	5921	3007	2577	5921	3183	2738	220	220	220
chr1	97573744	97573954	AMPL3925926	SUBMITTED_REGION=rs56038477,rs78060119;Pool=1	94	5944	3069	2430	5944	3301	2643	211	211	211
chr19	40935999	40936234	AMPL3925927	SUBMITTED_REGION=2B7Ex2and3;Pool=1	124	20272	246	287	5945	5506	439	236	236	219
chr6	31397295	31397465	AMPL3926018	SUBMITTED_REGION=rs138099588;Pool=1	65	5976	1792	2338	5976	2860	3116	171	171	171
chr6	31318054	31318260	AMPL3926155	SUBMITTED_REGION=rs3130690;Pool=1	82	5992	3055	2588	5992	3292	2700	207	207	207
chr6	30978278	30978500	AMPL3926585	SUBMITTED_REGION=rs2844682;Pool=1	109	6013	2436	2166	6013	2694	3319	223	223	223
chr12	21219332	21219551	AMPL3926394	SUBMITTED_REGION=rs11045872;Pool=1	95	6054	2622	2859	6054	2819	3235	220	220	220
chr19	38580039	38580267	AMPL3869859	SUBMITTED_REGION=rs121918595,rs193922876;Pool=2	150	10457	2873	2218	6056	3302	2754	229	229	229
chr3	93935036	93935261	AMPL3926262	SUBMITTED_REGION=rs8178607;Pool=2	76	6082	2230	675	6082	2705	3377	226	226	225
chr2	166052941	166053098	AMPL3922011	SUBMITTED_REGION=rs3812718;Pool=2	61	6101	2841	2758	6101	3085	3016	158	158	158
