contig_id	contig_srt	contig_end	region_id	attributes	gc_count	overlaps	fwd_e2e	rev_e2e	total_reads	fwd_reads	rev_reads	cov150x	cov500x	cov2500x
chr15	74745797	74746018	AMPL2649381	SUBMITTED_REGION=rs2069514;Pool=1	109	708	23	166	708	32	676	222	80	0
chr11	108412307	108412528	AMPL3922006	SUBMITTED_REGION=rs11212617;Pool=1	66	848	553	79	848	651	197	222	221	0
chr6	31267268	31267385	AMPL3926517	SUBMITTED_REGION=rs371096447;Pool=2	51	860	396	359	860	474	386	118	118	0
chr12	21174760	21174977	AMPL3926354	SUBMITTED_REGION=rs4149036;Pool=1	56	891	408	389	891	474	417	218	218	0
chr22	42142408	42142646	AMPL3926095	SUBMITTED_REGION=SP_47.3.229121;Pool=2	162	13807	34	10	899	250	649	101	84	70
chr6	31313669	31313859	AMPL3698522	SUBMITTED_REGION=rs10484555;Pool=2	52	943	367	505	943	388	555	191	191	0
chr10	114045267	114045502	AMPL3091682	SUBMITTED_REGION=rs1801253;Pool=2	190	973	61	94	973	617	356	236	114	0
chr19	41004065	41004301	AMPL3926466	SUBMITTED_REGION=2B6Ex2F;Pool=2	142	26685	459	0	998	725	273	237	235	50
chr3	165773418	165773641	AMPL3219749	SUBMITTED_REGION=rs1803274;Pool=2	63	1077	497	463	1077	530	547	224	224	0
chr6	31209647	31209864	AMPL3925931	SUBMITTED_REGION=rs149481627;Pool=1	105	1157	417	605	1157	498	659	218	218	0
chr6	31415731	31415942	AMPL3926476	SUBMITTED_REGION=rs115841246;Pool=2	115	1351	596	525	1351	758	593	212	212	0
chr11	64535426	64535576	AMPL3547755	SUBMITTED_REGION=rs11231809;Pool=2	59	1475	543	804	1475	606	869	151	151	0
chr1	97691707	97691927	AMPL2654412	SUBMITTED_REGION=rs1801266;Pool=2	73	1522	382	667	1522	707	815	221	221	0
chr19	40949476	40949666	AMPL3925912	SUBMITTED_REGION=2B7Ex9F;Pool=2	103	3297	398	679	1530	737	793	191	191	52
chr19	41007427	41007642	AMPL3926470	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	102	5155	0	688	1554	11	1543	216	216	25
chr6	31449951	31450164	AMPL3926349	SUBMITTED_REGION=rs2523694;Pool=1	61	1643	850	577	1643	919	724	214	214	0
chr10	59672789	59673009	AMPL3926295	SUBMITTED_REGION=rs550527563;Pool=2	82	1722	1466	54	1722	1646	76	221	220	0
chr10	94947690	94947896	AMPL3926579	SUBMITTED_REGION=rs72558190,rs774550549;Pool=1	62	6773	681	691	1735	905	830	207	207	39
chr19	41008704	41008870	AMPL3926091	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	55	10591	761	558	1746	1096	650	167	167	113
chr6	30051362	30051574	AMPL3925987	SUBMITTED_REGION=rs259945;Pool=2	53	1829	766	798	1829	890	939	213	213	0
chr4	68570364	68570528	AMPL3926512	SUBMITTED_REGION=rs6817882;Pool=1	65	1895	870	500	1895	934	961	165	165	0
chr4	87845025	87845247	AMPL3926503	SUBMITTED_REGION=rs753138805;Pool=2	74	1928	37	1653	1928	181	1747	223	223	0
chr1	65610218	65610440	AMPL3926132	SUBMITTED_REGION=rs1805094;Pool=1	62	1986	649	984	1986	922	1064	223	223	0
chr6	31379469	31379697	AMPL3926491	SUBMITTED_REGION=rs190938408;Pool=2	113	2041	0	39	2031	27	2004	145	76	0
chr19	41008039	41008229	AMPL3926088	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	60	7739	687	50	2061	791	1270	191	191	36
chr13	48045617	48045835	AMPL3698542	SUBMITTED_REGION=rs116855232,rs147390019;Pool=2	86	2067	851	819	2067	1145	922	219	219	0
chr6	35702202	35702418	AMPL3926604	SUBMITTED_REGION=rs4713916;Pool=1	68	2077	974	362	2077	1321	756	217	217	0
chr1	97098501	97098720	AMPL3658614	SUBMITTED_REGION=rs1801267;Pool=2	73	2119	770	1045	2119	831	1288	220	220	0
chr19	40940091	40940308	AMPL3926386	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	61	2583	2	1	2168	1011	1157	218	218	0
chr12	21130278	21130498	AMPL2649373	SUBMITTED_REGION=rs4149015;Pool=2	67	2263	1020	801	2263	1120	1143	221	221	0
chr7	117508951	117509137	AMPL3926368	SUBMITTED_REGION=rs115545701,rs368505753,rs397508256;Pool=2	63	2298	962	836	2298	1204	1094	187	187	0
chr7	117611445	117611622	AMPL3925914	SUBMITTED_REGION=rs150212784,rs397508513;Pool=1	49	10570	1037	948	2318	1181	1137	178	178	47
chr1	97515750	97515938	AMPL2503449	SUBMITTED_REGION=rs148994843,rs1801158,rs1801159,rs55886062;Pool=2	87	2373	1073	1103	2373	1188	1185	189	189	0
chr8	18400730	18400951	AMPL3926164	SUBMITTED_REGION=rs1208,rs1799931,rs56393504;Pool=2	79	6816	1032	1101	2401	1121	1280	222	222	52
chr1	97740316	97740536	AMPL2878499	SUBMITTED_REGION=rs72549309;Pool=1	70	2409	1058	1073	2409	1242	1167	221	221	0
chr4	68655102	68655315	AMPL3925960	SUBMITTED_REGION=rs148583958;Pool=2	72	2412	803	1449	2412	849	1563	214	214	0
chr7	117664659	117664881	AMPL2687211	SUBMITTED_REGION=rs193922525;Pool=1	106	2473	825	1009	2473	1229	1244	223	223	0
chr19	41007947	41008085	AMPL3926218	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	50	11345	545	158	2582	696	1886	139	139	74
chr6	18138902	18139117	AMPL2683406	SUBMITTED_REGION=rs112339338,rs144041067,rs1800460;Pool=2	74	2613	1665	312	2613	2206	407	216	216	35
chr10	94971919	94972141	AMPL2683340	SUBMITTED_REGION=rs182132442;Pool=1	71	2720	577	1828	2715	702	2013	223	223	216
chr1	97579707	97579924	AMPL2683245	SUBMITTED_REGION=rs75017182;Pool=2	78	2743	211	1029	2743	1450	1293	218	218	132
chr19	41008860	41009085	AMPL3926339	SUBMITTED_REGION=2B7P12B6In4Ex5,rs12721650;Pool=2	102	4171	625	55	2746	1785	961	226	226	47
chr7	99649984	99650205	AMPL2194138	SUBMITTED_REGION=rs41279854;Pool=1	75	2781	1191	959	2781	1362	1419	222	222	192
chr6	31285494	31285702	AMPL3926165	SUBMITTED_REGION=rs9461684;Pool=2	75	2791	187	97	2791	2641	150	209	63	39
chr5	75359586	75359808	AMPL3926142	SUBMITTED_REGION=rs17238540;Pool=2	83	2814	1068	1413	2814	1328	1486	223	223	220
chr10	94781761	94781948	AMPL3843423	SUBMITTED_REGION=rs375781227,rs4244285,rs6413438;Pool=1	51	5688	1187	1294	2864	1396	1468	188	188	187
chr6	18130666	18130835	AMPL2683048	SUBMITTED_REGION=rs1142345,rs150900439,rs1800584,rs377085266,rs398122996;Pool=2	52	2865	1393	1180	2865	1547	1318	170	170	170
chr5	75346978	75347201	AMPL3926539	SUBMITTED_REGION=rs17244841;Pool=1	63	2873	772	540	2873	1410	1463	224	224	0
chr6	32353609	32353829	AMPL3926036	SUBMITTED_REGION=rs2395148;Pool=2	68	2875	1315	989	2875	1498	1377	221	221	210
chr15	74747192	74747408	AMPL3926632	SUBMITTED_REGION=rs35694136;Pool=2	100	2887	1966	44	2887	2805	82	217	217	121
chr1	247448654	247448873	AMPL3926265	SUBMITTED_REGION=rs10754558;Pool=2	94	2933	435	1808	2933	693	2240	220	220	218
chr10	94761753	94761906	AMPL2614811	SUBMITTED_REGION=rs12248560;Pool=2	44	2952	222	1516	2952	367	2585	154	154	40
chr12	21172690	21172909	AMPL2683214	SUBMITTED_REGION=rs2291073;Pool=2	69	2964	1259	1311	2964	1581	1383	220	220	220
chr6	31245763	31245972	AMPL3926452	SUBMITTED_REGION=rs9264132;Pool=2	89	2971	1033	634	2971	1374	1597	210	210	58
chr7	99768230	99768447	AMPL2833309	SUBMITTED_REGION=rs55785340;Pool=1	68	8477	345	1366	3019	1515	1504	218	218	203
chr7	117587634	117587854	AMPL2455455	SUBMITTED_REGION=rs113993959,rs121908755,rs121908757,rs121909005,rs121909013,rs75527207;Pool=1	77	3037	1290	1176	3037	1478	1559	221	221	220
chr6	29920884	29921094	AMPL3926277	SUBMITTED_REGION=rs138415245;Pool=2	76	3066	865	1562	3066	1331	1735	211	211	210
chr12	21224958	21225141	AMPL3926021	SUBMITTED_REGION=rs4149081;Pool=2	56	3084	1514	1268	3084	1765	1319	184	184	184
chr19	41009567	41009742	AMPL3926221	SUBMITTED_REGION=2B6Ex5;Pool=1	88	12198	671	829	3151	868	2283	176	176	160
chr10	94849898	94850112	AMPL2683317	SUBMITTED_REGION=rs17879685;Pool=1	80	3194	1324	780	3194	1726	1468	215	215	213
chr10	94938821	94939034	AMPL3926246	SUBMITTED_REGION=rs564813580;Pool=2	74	3832	1333	1335	3217	1457	1760	214	214	214
chr6	31359917	31360034	AMPL3926062	SUBMITTED_REGION=rs78090769;Pool=2	36	3227	1629	1344	3228	1756	1472	118	118	117
chr7	117534299	117534515	AMPL2508161	SUBMITTED_REGION=rs397508759,rs80282562;Pool=2	74	3229	1711	1368	3229	1803	1426	217	217	217
chr7	117627410	117627633	AMPL3805512	SUBMITTED_REGION=rs79850223;Pool=2	76	3272	1499	1458	3272	1644	1628	224	224	224
chr6	25823196	25823384	AMPL3926180	SUBMITTED_REGION=rs1183201;Pool=2	60	3277	1290	1166	3277	1519	1758	189	189	189
chr6	31375170	31375384	AMPL3926002	SUBMITTED_REGION=rs151107659;Pool=1	78	3314	1026	1664	3314	1488	1826	215	215	215
chr7	117590265	117590489	AMPL1190902	SUBMITTED_REGION=rs121909006,rs397508288;Pool=2	65	3366	1271	904	3366	1670	1696	225	225	223
chr12	21229543	21229697	AMPL3925940	SUBMITTED_REGION=rs11045879;Pool=1	46	3371	1614	1339	3371	1722	1649	155	155	154
chr19	41007535	41007770	AMPL3925971	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	130	12020	0	0	3395	14	3381	171	169	39
chr10	94949153	94949367	AMPL2670555	SUBMITTED_REGION=rs2256871,rs9332130,rs9332131;Pool=1	68	3465	1498	1705	3465	1615	1850	215	215	215
chr4	87853994	87854214	AMPL3925919	SUBMITTED_REGION=rs1471403;Pool=1	75	3490	1356	1873	3490	1477	2013	221	221	221
chr19	41008229	41008448	AMPL3926044	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	113	13463	917	1981	3505	1215	2290	220	220	220
chr12	21176671	21176886	AMPL3923810	SUBMITTED_REGION=rs11045819,rs2306283;Pool=2	64	3565	1468	1565	3565	1810	1755	216	216	216
chr10	94645607	94645827	AMPL2455390	SUBMITTED_REGION=rs12777823;Pool=1	80	3584	770	1594	3584	1645	1939	221	221	220
chr7	99652699	99652919	AMPL2683188	SUBMITTED_REGION=rs41303343;Pool=2	85	4218	492	1739	3627	1622	2005	221	221	215
chr1	97699324	97699548	AMPL3658636	SUBMITTED_REGION=rs115232898,rs2297595;Pool=1	90	3631	1715	1398	3631	1872	1759	225	225	225
chr19	40944730	40944957	AMPL3925986	SUBMITTED_REGION=2B7Ex7F;Pool=1	102	15451	337	1401	3663	1762	1901	228	228	222
chr7	87531138	87531361	AMPL3922196	SUBMITTED_REGION=rs2032582;Pool=1	70	3664	1698	1349	3664	1932	1732	224	224	224
chr7	117606582	117606727	AMPL2464526	SUBMITTED_REGION=rs141033578;Pool=2	42	3716	1658	1748	3716	1816	1900	146	146	146
chr7	117614605	117614826	AMPL2476493	SUBMITTED_REGION=rs75541969;Pool=1	75	3765	147	1685	3765	1834	1931	222	222	209
chr19	40944527	40944746	AMPL3926549	SUBMITTED_REGION=2B7Ex7F;Pool=2	101	13741	71	2289	3792	146	3646	220	220	217
chr12	21178600	21178748	AMPL3843411	SUBMITTED_REGION=rs2291075,rs4149056;Pool=1	53	3800	1472	1881	3800	1839	1961	149	149	149
chr7	117548595	117548813	AMPL3805219	SUBMITTED_REGION=rs74551128;Pool=1	79	3807	1704	368	3807	2133	1674	219	219	212
chr10	94781941	94782126	AMPL2683276	SUBMITTED_REGION=rs375781227,rs72558186;Pool=2	65	6477	1818	720	3845	2080	1765	186	186	185
chr4	87901409	87901630	AMPL3926318	SUBMITTED_REGION=rs181831514;Pool=2	76	3864	1714	1750	3864	1896	1968	222	222	222
chr6	31247658	31247881	AMPL3926008	SUBMITTED_REGION=rs6936478;Pool=1	78	3882	2113	1385	3882	2286	1596	224	224	224
chr1	97082256	97082477	AMPL387568	SUBMITTED_REGION=rs67376798;Pool=1	85	3890	749	1765	3890	1746	2144	222	222	222
chr6	18147771	18147943	AMPL2683204	SUBMITTED_REGION=rs200591577;Pool=2	59	3905	59	1448	3905	2322	1583	173	173	162
chr19	41007253	41007442	AMPL3925933	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	84	11812	697	1105	3912	1533	2379	190	190	190
chr1	236885079	236885303	AMPL3926605	SUBMITTED_REGION=rs1805087;Pool=2	72	3937	1588	1922	3937	1781	2156	225	225	225
chr6	31287025	31287243	AMPL3926546	SUBMITTED_REGION=rs185615899;Pool=1	79	3954	2158	1568	3954	2311	1643	219	218	216
chr19	40851398	40851621	AMPL3926460	SUBMITTED_REGION=rs4803381;Pool=1	96	3964	1703	1761	3964	1956	2008	224	224	224
chr19	39252332	39252553	AMPL2877085	SUBMITTED_REGION=rs8099917;Pool=1	75	3965	1607	1720	3965	1968	1997	222	222	222
chr19	40949301	40949529	AMPL3926501	SUBMITTED_REGION=2B7Ex9F;Pool=1	112	14513	172	777	4024	2564	1460	229	229	97
chr2	215347520	215347745	AMPL3922086	SUBMITTED_REGION=rs4673993;Pool=2	85	4095	896	568	4095	969	3126	226	226	53
chr19	41012399	41012627	AMPL3926257	SUBMITTED_REGION=2B6Ex7,2B6Ex8,rs34097093;Pool=1	111	24402	18	2304	4139	187	3952	229	229	219
chr19	40939372	40939581	AMPL3926019	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	91	11433	39	92	4222	488	3734	210	201	84
chr19	40938745	40938850	AMPL3926380	SUBMITTED_REGION=2B7Ex4;Pool=2	41	23588	2224	1741	4231	2378	1853	106	106	106
chr1	97721528	97721714	AMPL2530309	SUBMITTED_REGION=rs1212037891;Pool=2	65	4269	1699	1865	4269	2172	2097	187	187	187
chr12	21179427	21179647	AMPL3547914	SUBMITTED_REGION=rs11045821;Pool=2	82	4293	1458	1845	4293	2089	2204	221	221	221
chr7	117639907	117640128	AMPL2938262	SUBMITTED_REGION=rs75039782;Pool=1	74	4345	2188	1868	4345	2362	1983	222	222	222
chr12	21164784	21164998	AMPL3926076	SUBMITTED_REGION=rs4149032;Pool=1	71	4368	2078	1944	4368	2248	2120	215	215	215
chr9	130483088	130483310	AMPL3926119	SUBMITTED_REGION=rs10901080;Pool=1	84	4375	798	2013	4375	2124	2251	223	223	223
chr6	25784065	25784270	AMPL3926543	SUBMITTED_REGION=rs12662869;Pool=1	68	4388	171	808	4388	2128	2260	206	206	117
chr7	117559471	117559690	AMPL3806487	SUBMITTED_REGION=rs113993960;Pool=2	80	4481	1742	1795	4481	2066	2415	220	220	220
chr6	31422352	31422522	AMPL3926566	SUBMITTED_REGION=rs116419909;Pool=1	52	4525	1544	2347	4525	1921	2604	171	171	171
chr6	30731602	30731786	AMPL3001448	SUBMITTED_REGION=rs3909184;Pool=2	90	4629	2350	1341	4629	2540	2089	185	185	185
chr7	99672842	99673067	AMPL2614796	SUBMITTED_REGION=rs776746;Pool=2	86	4630	1918	1611	4631	2270	2361	226	226	226
chr19	38543190	38543381	AMPL3926147	SUBMITTED_REGION=rs148399313;Pool=1	75	4650	2497	1919	4649	2616	2033	192	192	192
chr1	28843012	28843228	AMPL3926078	SUBMITTED_REGION=rs3766951;Pool=1	104	4670	2047	1724	4670	2627	2043	217	217	217
chr1	97078918	97079139	AMPL3926190	SUBMITTED_REGION=rs1801268;Pool=2	99	4681	1788	2534	4681	1930	2751	222	222	222
chr10	94985826	94986046	AMPL3926535	SUBMITTED_REGION=rs764211126;Pool=2	89	4689	2246	1951	4689	2463	2226	221	221	221
chr3	93935036	93935261	AMPL3926262	SUBMITTED_REGION=rs8178607;Pool=2	76	4725	1792	542	4725	2210	2515	226	226	225
chr4	69096801	69096958	AMPL3926319	SUBMITTED_REGION=rs28365063;Pool=1	46	4746	2207	1917	4746	2558	2188	158	158	158
chr19	41009684	41009884	AMPL3926330	SUBMITTED_REGION=2B6Ex6,rs2279345;Pool=2	89	19078	1439	1788	4749	1658	3091	201	201	201
chr8	18400556	18400768	AMPL2834708	SUBMITTED_REGION=rs1799930;Pool=1	78	7119	1979	2237	4840	2393	2447	213	213	213
chr6	18143500	18143720	AMPL2683382	SUBMITTED_REGION=rs111901354,rs115106679,rs151149760;Pool=1	84	10412	2477	1886	4918	2682	2236	221	221	221
chr19	41009345	41009578	AMPL3926247	SUBMITTED_REGION=2B6Ex5,rs2279343;Pool=2	130	10966	1407	81	4946	1674	3272	234	234	162
chr20	3213068	3213283	AMPL2455262	SUBMITTED_REGION=rs1127354,rs7270101;Pool=2	90	5028	1932	2171	5028	2207	2821	216	216	216
chr6	18149002	18149169	AMPL3926042	SUBMITTED_REGION=rs750424422;Pool=1	72	5042	2087	2631	5042	2217	2825	168	168	168
chr2	169154368	169154590	AMPL3926533	SUBMITTED_REGION=rs2075252;Pool=2	78	5080	1381	1848	5080	2816	2264	223	223	223
chr7	99665090	99665279	AMPL3924192	SUBMITTED_REGION=rs10264272;Pool=1	64	5081	646	462	5081	2473	2608	190	190	174
chr1	97305215	97305437	AMPL3698563	SUBMITTED_REGION=rs1801160;Pool=2	106	5087	1559	2375	5087	2469	2618	223	223	223
chr2	166052941	166053098	AMPL3922011	SUBMITTED_REGION=rs3812718;Pool=2	61	5107	2143	2603	5107	2332	2775	158	158	158
chr6	31279279	31279437	AMPL3926311	SUBMITTED_REGION=rs4386816;Pool=1	47	5122	2172	1551	5122	2619	2503	159	159	159
chr7	99760791	99760969	AMPL3006727	SUBMITTED_REGION=rs4986910;Pool=1	68	5159	3072	1042	5159	3184	1975	179	179	179
chr12	21215709	21215931	AMPL2455276	SUBMITTED_REGION=rs2900478;Pool=2	74	5253	228	2022	5253	2607	2646	223	223	221
chr22	42127412	42127555	AMPL3040921	SUBMITTED_REGION=SP_47.2.278149,rs1058172,rs72549346;Pool=1	88	20206	2061	2752	5297	2236	3061	144	144	144
chr5	7870696	7870919	AMPL3882451	SUBMITTED_REGION=rs1801394;Pool=1	89	5393	2072	2003	5393	2488	2905	224	224	224
chr19	41004488	41004691	AMPL3926215	SUBMITTED_REGION=2B6Ex2F;Pool=2	104	18950	1476	2804	5494	1728	3766	204	204	204
chr19	40844147	40844335	AMPL3926273	SUBMITTED_REGION=rs145026630,rs570351602;Pool=2	72	6870	2537	2585	5504	2683	2821	189	189	189
chr13	46897258	46897480	AMPL2455437	SUBMITTED_REGION=rs6311;Pool=2	95	5517	2147	2731	5517	2367	3150	223	223	223
chr6	31003864	31004048	AMPL3926558	SUBMITTED_REGION=rs1632856;Pool=2	72	5562	1202	1580	5567	3077	2490	185	185	185
chr6	18143708	18143839	AMPL3658615	SUBMITTED_REGION=rs111901354,rs1800462;Pool=2	38	10302	2631	2736	5569	2726	2843	132	132	132
chr1	201091877	201092104	AMPL2527736	SUBMITTED_REGION=rs772226819;Pool=2	136	5578	1292	1188	5578	1573	4005	228	228	228
chr2	168914553	168914775	AMPL3926307	SUBMITTED_REGION=rs10497346;Pool=1	76	5604	1902	1307	5604	3069	2535	223	223	223
chr6	31140486	31140716	AMPL3926367	SUBMITTED_REGION=rs190335533;Pool=2	113	5609	978	44	5609	5441	168	231	231	161
chr9	130502362	130502558	AMPL3926151	SUBMITTED_REGION=rs10793902;Pool=2	89	5613	2582	2392	5613	3042	2571	197	197	197
chr7	99768413	99768630	AMPL3005258	SUBMITTED_REGION=rs4987161;Pool=2	97	7847	1872	1755	5661	2737	2924	218	218	218
chr19	44908797	44908998	AMPL3926182	SUBMITTED_REGION=rs7412;Pool=2	159	6796	1451	2131	5675	2944	2731	202	202	202
chr4	88131124	88131346	AMPL3564052	SUBMITTED_REGION=rs2231142;Pool=2	82	5706	2346	1821	5706	2470	3236	223	223	223
chr6	31228806	31228996	AMPL3926203	SUBMITTED_REGION=rs9264041;Pool=2	100	5708	2064	2586	5708	3002	2706	191	191	191
chr7	117540185	117540407	AMPL3806796	SUBMITTED_REGION=rs121908753,rs77932196;Pool=2	86	5750	2566	2323	5750	2953	2797	223	223	223
chrX	114903548	114903769	AMPL3922113	SUBMITTED_REGION=rs1414334;Pool=1	98	5754	2497	2790	5754	2861	2893	222	222	222
chr6	31272679	31272860	AMPL3698527	SUBMITTED_REGION=rs9357121;Pool=2	64	5757	2379	2278	5757	2706	3051	182	182	182
chr10	95038791	95039016	AMPL3893712	SUBMITTED_REGION=rs10509681;Pool=2	86	5774	2495	2449	5774	2885	2889	226	226	226
chr6	31376317	31376537	AMPL2636899	SUBMITTED_REGION=rs149663102;Pool=2	100	5880	2514	2351	5880	2694	3186	221	221	221
chr1	169549683	169549906	AMPL3843424	SUBMITTED_REGION=rs6025;Pool=1	95	5910	2703	2282	5910	3025	2885	224	224	224
chr6	31439263	31439485	AMPL3926073	SUBMITTED_REGION=rs138238859;Pool=2	96	5912	745	2321	5912	1038	4874	223	223	223
chr7	117642399	117642593	AMPL2476501	SUBMITTED_REGION=rs11971167,rs121909041,rs267606723,rs74503330;Pool=2	84	5935	2502	2707	5935	2765	3170	195	195	195
chr19	38500532	38500740	AMPL2529734	SUBMITTED_REGION=rs118192122,rs118192124,rs121918594,rs193922816,rs28933397;Pool=1	135	5949	1865	1695	5949	2846	3103	209	209	209
chr7	128238576	128238754	AMPL3926148	SUBMITTED_REGION=rs7799039;Pool=2	64	5971	2779	2682	5971	3067	2904	179	179	179
chr6	25850696	25850915	AMPL3926316	SUBMITTED_REGION=rs34376145,rs34902660;Pool=2	90	12459	2546	1791	6014	3469	2545	220	220	220
chr5	79126096	79126315	AMPL2877051	SUBMITTED_REGION=rs3733890;Pool=1	96	6030	2274	2615	6030	2548	3482	220	220	220
chr19	41009139	41009375	AMPL3926529	SUBMITTED_REGION=2B6Ex5,2B7P12B6In4Ex5,rs2279343;Pool=1	130	7877	675	2057	6087	3172	2915	237	237	237
chr5	75355087	75355309	AMPL3926083	SUBMITTED_REGION=rs3846662;Pool=1	91	6167	2782	2644	6167	3215	2952	223	223	223
chr1	65592753	65592972	AMPL2876954	SUBMITTED_REGION=rs1137101;Pool=2	78	6232	2800	2716	6232	3183	3049	220	220	220
chr2	169014329	169014557	AMPL3926128	SUBMITTED_REGION=rs4148776;Pool=1	83	6245	2659	2664	6245	3290	2955	229	229	229
chr7	117530850	117531068	AMPL2508162	SUBMITTED_REGION=rs113993958,rs397508537,rs77834169,rs78655421;Pool=1	91	6270	2846	1562	6270	3617	2653	219	219	219
chr13	46895675	46895893	AMPL3925934	SUBMITTED_REGION=rs6313;Pool=1	95	6328	2361	1738	6328	2850	3478	219	219	219
chr19	40940527	40940749	AMPL3926208	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	105	13280	1836	1432	6363	2187	4176	223	223	223
chr7	99767334	99767551	AMPL3922159	SUBMITTED_REGION=rs4646437;Pool=2	97	6373	2682	2925	6373	3176	3197	218	218	218
chr6	31274872	31274987	AMPL3926598	SUBMITTED_REGION=rs12199223;Pool=1	40	6402	3047	772	6403	3704	2699	116	116	116
chr6	31367984	31368069	AMPL3926293	SUBMITTED_REGION=rs57989216;Pool=2	29	6475	3367	2903	6475	3435	3040	86	86	86
chr19	40843922	40844142	AMPL3926085	SUBMITTED_REGION=rs143731390;Pool=1	128	16053	2751	2457	6488	3192	3296	221	221	221
chr16	31090860	31091012	AMPL2669878	SUBMITTED_REGION=rs7294;Pool=1	79	6494	2034	3020	6494	2251	4243	153	153	153
chr10	94709096	94709264	AMPL3926333	SUBMITTED_REGION=rs11188059;Pool=2	62	6557	3130	2586	6557	3359	3198	169	169	169
chr5	96423143	96423364	AMPL3916731	SUBMITTED_REGION=rs145592525;Pool=1	104	6586	310	2753	6586	3625	2961	222	222	222
chr19	40940663	40940865	AMPL3926305	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=1	72	13438	1455	1949	6601	4309	2292	203	203	203
chr10	94852640	94852852	AMPL2670129	SUBMITTED_REGION=rs118203759,rs192154563,rs56337013;Pool=2	92	6619	2898	3034	6619	3201	3418	213	213	213
chr6	31318054	31318260	AMPL3926155	SUBMITTED_REGION=rs3130690;Pool=1	82	6646	3186	3026	6646	3431	3215	207	207	207
chr12	21219332	21219551	AMPL3926394	SUBMITTED_REGION=rs11045872;Pool=1	95	6673	2822	3205	6673	3018	3655	220	220	220
chr19	41008569	41008788	AMPL3926026	SUBMITTED_REGION=2B7P12B6In4Ex5;Pool=2	80	16641	3085	2497	6682	3536	3146	220	220	220
chr6	25850499	25850724	AMPL3926627	SUBMITTED_REGION=rs56027330;Pool=1	93	11995	2804	2945	6687	3135	3552	226	226	226
chr1	55058629	55058775	AMPL3925928	SUBMITTED_REGION=rs374603772;Pool=2	91	6703	1815	446	6702	4334	2368	147	147	147
chr6	31294823	31295043	AMPL788371	SUBMITTED_REGION=rs111664408,rs186302377;Pool=2	94	6774	2617	3343	6774	2991	3783	221	221	221
chr7	99648148	99648375	AMPL2670263	SUBMITTED_REGION=rs15524;Pool=2	88	6777	3343	2741	6777	3524	3253	228	228	228
chr19	38502164	38502303	AMPL3926649	SUBMITTED_REGION=rs2915947;Pool=1	52	6778	2971	3275	6778	3240	3538	140	140	140
chr7	128241906	128242130	AMPL3926237	SUBMITTED_REGION=rs4731426;Pool=1	107	6831	1641	4546	6831	1943	4888	225	225	225
chr1	55058378	55058605	AMPL3926554	SUBMITTED_REGION=rs141502002,rs562556;Pool=1	128	6852	2323	2444	6850	3515	3335	228	228	228
